"province_code","province_name_eng","province_name_dari","province_name_pashto","district_code","district_name_eng","district_name_dari","district_name_pashto","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401001","Zainabiah Sangoom High School","لیسه زینبیه سنگموم","لیسه زینبیه سنگموم","Sang Moom","سنگ موم","سنگ موم"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401002","Sangoom Boys High School","لیسه ذکور سنگموم","لیسه ذکور سنگموم","Kuhnah Deh, Neeli","کهنه ده، نیلی","کهنه ده، نیلی"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401003","Sar Neeli Girls School","مکتب نسوان سرنیلی","مکتب نسوان سرنیلی","Sar Neeli","سر نیلی","سر نیلی"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401004","Chahardar High School","مکتب لیسه چهاردار","مکتب لیسه چهاردار","Chahar Dasht","چهاردار دشت","چهاردار دشت"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401005","Rubat Dasht High School","لیسه ذکور رباط دشت","لیسه ذکور رباط دشت","Dasht","دشت","دشت"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401006","Hajdi School","مکتب هجدی","مکتب هجدی","Hajdi","هجدی","هجدی"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401007","Mesh Sufla School","مکتب میش سفلی","مکتب میش سفلی","Mesh","میش","میش"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401008","Mesh Ulya Mosque","مسجد میش علیا","مسجد میش علیا","Mesh Ulya","میش علیا","میش علیا"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401009","Khakbad Girls High School","مکتب لیسه نسوان خاکباد","مکتب لیسه نسوان خاکباد","Parakhsha Khakbad","پرخشا خاکباد","پرخشا خاکباد"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401010","Ghadar High School","مکتب لیسه غدار","مکتب لیسه غدار","Ghadar","غدار","غدار"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401011","Pai Neeli Mosque","مسجد پای نیلی","مسجد پای نیلی","Pai Neeli","پای نیلی","پای نیلی"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401012","Agriculture Vocational Institute","انستیتوت مسلکی زراعت","انستیتوت مسلکی زراعت","Karez Naw Joi","کاریز نوجوی","کاریز نوجوی"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401013","Lazeer Boys High School","لیسه ذکور لزیر","لیسه ذکور لزیر","Lazeer","لزیر","لزیر"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401014","Dahan Omersha Mosque","مسجد دهن عمرشه","مسجد دهن عمرشه","Dahan Omershah","دهن عمرشه","دهن عمرشه"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401015","Khak e Mohammad Mosque","مسجد خاک محمد","مسجد خاک محمد","Khak Mohammad","خاک محمد","خاک محمد"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401016","Peshok Bazar Mosque","مسجد بازار پیشوک","مسجد بازار پیشوک","Peshok","پیشوک","پیشوک"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401017","Qul Qadeer Boys School","مکتب ذکور قول قدیر","مکتب ذکور قول قدیر","Qul Qadeer","قول قدیر","قول قدیر"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401018","Sang Safid High School","لیسه مختلط سنگ سفید","لیسه مختلط سنگ سفید","Qul Gerdi","قول گردی","قول گردی"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401019","Fatimiah Mosque","مسجد فاطمیه","مسجد فاطمیه","Bazar Gorzag","بازار گورزگ","بازار گورزگ"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401020","Jaraf Girls High School","لیسه ذکور جرف","لیسه ذکور جرف","Jaraf","جرف","جرف"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401021","Menbar e Jaw Qul","منبر جوقول","منبر جوقول","Jaw Qul","جو قل","جو قل"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401022","Sheesh Girls School","مکتب نسوان شیش","مکتب نسوان شیش","Sheesh","شیش","شیش"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401023","Myanah Qul Mosque","مسجد میانه قل","مسجد میانه قل","Myanah Qul","میانه قل","میانه قل"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401024","Sewak Boys High School","لیسه ذکور سیوک","لیسه ذکور سیوک","Sewak","سیوک","سیوک"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401025","Darah e Rubat Khushk Mosque","مسجد خشک دره رباط","مسجد خشک دره رباط","Khushk Darah","خشک دره","خشک دره"
"24","DAYKUNDI","دایکندی","دایکندی","2401","PROVINCIAL CAPITAL OF DAYKUNDI ( NILI )","نیلی","نیلی","2401026","Menbar Talkhak Bazar","منبر تلخک زار","منبر تلخک زار","Mashnuk","مشنوک","مشنوک"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402027","Ashkarabad Boys Secondary School","متوسطه ذکور اشکر آباد","متوسطه ذکور اشکر آباد","AshkarAbad","اشکرآباد","اشکرآباد"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402028","Asho Gholka Mosque","مسجد آشو غولکه","مسجد آشو غولکه","Ashu Gholkah","آشو غولکه","آشو غولکه"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402029","Rakhan Mosque","مسجد راخان","مسجد راخان","Rakhan","راخان","راخان"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402030","Geeru Girls High School","لیسه نسوان گیرو","لیسه نسوان گیرو","Myanah Mangoor","میانه منگور","میانه منگور"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402031","Bi Bi Hajer Primary School","ابتدائیه بی بی هاجر","ابتدائیه بی بی هاجر","Chochan","چوچان","چوچان"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402032","Awlak Mosque","مسجد اولک","مسجد اولک","Awlak","اولک","اولک"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402033","Sayed Ahmad Social Gathering Hall","سالن اجتماعی سید احمد","سالن اجتماعی سید احمد","Sayed Ahmad","سید احمد","سید احمد"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402034","Mamlooq Girls High School","لیسه نسوان مملوق","لیسه نسوان مملوق","Mamlooq","مملوق","مملوق"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402035","Jangalak Boys High School","لیسه ذکور جنگلگ","لیسه ذکور جنگلگ","Jangalak","جنگلک","جنگلک"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402036","Chabrasak Boys High School","لیسه عالی ذکور چبراسک","لیسه عالی ذکور چبراسک","Chaprasak","چپراسک","چپراسک"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402037","Ghaf Girls High School","لیسه نسوان غاف","لیسه نسوان غاف","Ghaf","غاف","غاف"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402038","Faizabad Girls High School","لیسه نسوان فیض آباد","لیسه نسوان فیض آباد","Faizabad","فیض آباد","فیض آباد"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402039","Ghochan Girls High School","لیسه نسوان غوچان","لیسه نسوان غوچان","Ghochan","غوچان","غوچان"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402040","Tagag High School","لیسه تگگ","لیسه تگگ","Tagag","تگگ","تگگ"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402041","Khwajah Chesht Boys Primary School","مکتب ابتدائیه ذکور خوجه چاشت","مکتب ابتدائیه ذکور خوجه چاشت","Jojah Chasht","جوجه چاشت","جوجه چاشت"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402042","Alqan Boys High School","لیسه ذکور القان","لیسه ذکور القان","Paleech","پالیچ","پالیچ"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402043","Pai Mahar Primary School","مکتب ابتدایه پای مهر","مکتب ابتدایه پای مهر","Surkh Bed Pai Mahar","سرخ بید پای مهر","سرخ بید پای مهر"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402044","Bi Bi Nargis Katoot Girls High School","لیسه نسوان بی بی نرجس کتوت","لیسه نسوان بی بی نرجس کتوت","Katoot","کتوت","کتوت"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402045","Bintul Huda Girls High School","لیسه نسوان بنت الهدا","لیسه نسوان بنت الهدا","Awlqan","اولقان","اولقان"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402046","Waras School","مکتب ورس","مکتب ورس","Waras, Surkh Keeji","ورس، سرخ کیجی","ورس، سرخ کیجی"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402047","Aab Bakhsh Ghasoor Mosque","مسجید آب بخش غاسور","مسجید آب بخش غاسور","Aab Bakhsh","آب بخش","آب بخش"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402048","Sahib ul Zaman Khak Shahi Mosque","مسجد صاحب الزمان خاک شاهی","مسجد صاحب الزمان خاک شاهی","Bazar Khak Shahi","بازار خاک شاهی","بازار خاک شاهی"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402049","Fatimatul Zahra Girls High School","لیسه نسوان فاطمه الزهرا","لیسه نسوان فاطمه الزهرا","Yamah Tagablor","یامه تگابلور","یامه تگابلور"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402050","Noorul Huda ChowkShahr Girls High School","لیسه نسوان نورالهدا چوکشهر","لیسه نسوان نورالهدا چوکشهر","ChowkShahr","چوکشهر","چوکشهر"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402051","Wargha Girls High School","لیسه نسوان ورغه","لیسه نسوان ورغه","Wargha","ورغه","ورغه"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402052","Shaneah Jawz School","مکتب شنیه جوز","مکتب شنیه جوز","Sheneah Jawz","شینیه جوز","شینیه جوز"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402053","Dahan Deh Osho Mosque","مسجد دهن ده اوشو","مسجد دهن ده اوشو","Dahan Deh Awshu","دهن ده اوشو","دهن ده اوشو"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402054","Safid Pushtah Mosque","مسجد سفید پشته","مسجد سفید پشته","Safid Pushtah Largar","سفید پشته لرگر","سفید پشته لرگر"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402055","Peetab Largar Mosque","مسجد پیتاب لرگر","مسجد پیتاب لرگر","Peetab Largar","پیتاب لرگر","پیتاب لرگر"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402056","Palaleech Mosque","مسجد پلالیچ","مسجد پلالیچ","Palaleech Laragar","پلالیچ لرگر","پلالیچ لرگر"
"24","DAYKUNDI","دایکندی","دایکندی","2402","SHAHRISTAN","شهرستان","شهرستان","2402057","Tagab Largar Mosque","مسجد تگاب لرگر","مسجد تگاب لرگر","Tagab Largar","تگاب لرگر","تگاب لرگر"
