"province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_name_dari","prelim_results_reporting","final_results_reporting","ps_planned_count","ps_prelim_reporting_count","ps_final_reporting_count","ps_male","ps_fem","ps_kuchi","est_voters","access_notes"
"24","HERAT","ھرات","2409","GHORYAN","غوريان","2409","GHORYAN","غوريان","NO","2409456","Sar Asya mosque","محل سر آسيا مسجد,","YES","YES",2,2,2,1,1,NA,752,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410261","Abu Mansoor School, Shekeban Marwi Awal","مکتب ابو منصور, شکيبان مروی اول","YES","YES",5,5,3,3,2,0,2000,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410262","Chaldarah School, Shekiban Marwi","مکتب چالدره, شکيبان مروی","YES","YES",4,4,4,2,2,0,1400,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410263","Shahdeh New school","مکتب جاده, شاده","YES","YES",4,4,4,2,2,0,1300,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410264","Shekh Abu Lais School, Shekh Abu Lais","مکتب شيخ ابو ليس, شيخ ابو ليس","YES","YES",2,2,2,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410265","Elementary school, Deh Surkh","مکتب ابتدايی, ده سرخ","YES","YES",5,5,5,3,2,0,2010,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410266","Kabootar khan School, Kabootar khan","مکتب کبوتر خان, کبوتر خان","YES","YES",4,4,4,2,2,0,1350,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410267","New Premise, Chushma ghori","تعمير جديد, چشمه غوری","YES","YES",2,2,2,1,1,0,578,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410268","Pahlawi building clinic, Deh karneel","تعمير پھلوی کلينيک, ده کرنيل","YES","YES",4,2,1,1,1,2,1300,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410269","School, Pehra","مکتب, پھره","YES","YES",5,5,5,3,2,0,2015,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410270","Fosheng school and Girls' high school, District center","مکتب فوشنج و ليسه دحتران, مرکز ولسوالی","YES","YES",3,3,3,2,1,0,1199,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410271","Silk farm, Qala reg","فارم پيله وری, قلعه ريگ","YES","YES",2,2,2,2,NA,0,700,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410272","Province new premise, qala reg","تعمير جديد ولايت, قلعه ريگ","YES","YES",2,2,2,0,2,0,700,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410273","Mosque, Qala e naw","مسجد, قلعه نو","YES","YES",5,5,5,3,2,0,1950,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410274","New school, Mulki ha","مکتب جديد, ملکی ھا","YES","YES",4,4,4,2,2,0,1280,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410457","Akhondzadaah mosque","مسجد,آخند زاده ھا,","YES","YES",2,2,2,1,1,NA,680,"جاده عمومی"
"24","HERAT","ھرات","2410","ZENDAJAN","زنده جان","2410","ZENDAJAN","زنده جان","NO","2410458","Khowja khowa School","مکتب محل خواجه ھا,","YES","YES",2,2,2,1,1,NA,700,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411275","School, Tahtbazar","مکتب, تحت بازار","YES","YES",8,8,4,4,4,0,3200,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411276","School, Deh Sabz","مکتب, ده سبز","YES","YES",3,3,2,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411277","Mosque, Ghoori","مسجد, غوری","YES","YES",2,2,1,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411278","School, Meer Ali","مکتب, ميرعلی","YES","YES",3,3,1,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411279","School, Zul Abad","مکتب, ظلم آباد","YES","NO",3,3,NA,2,1,0,1130,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411280","Mosque, Teer geerd","مسجد, تيرگيرد","YES","YES",3,3,2,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411281","Mosque, Cartoon","مسجد, کارتون","YES","NO",3,3,NA,2,1,0,1150,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411282","Mosque, Hamesh","مسجد, ھا مش","YES","YES",4,4,2,2,2,0,1350,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411283","Mosque, se Darakht","مسجد, سه درخت","YES","YES",4,4,2,2,2,0,1400,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411284","Mosque, Jan khan","مسجد, جان خان","YES","YES",2,2,1,1,1,0,700,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411285","School, Kharbed, Meerabad","مکتب, خاربيد/ميرآباد","YES","NO",4,4,NA,2,2,0,1400,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411286","Mosque, Negal","مسجد, نگل","YES","YES",3,3,2,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411287","Mosque, Dehan e Sheerzad","مسجد, دھن شيرزاد","YES","YES",3,3,1,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411288","Mosque, Takht Aab","مسجد, تخ آب","YES","YES",2,2,2,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411289","Open Air, Zahrag","فضای باز, زھرگ","YES","YES",2,2,2,1,1,0,610,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411290","Clinic, Tazarbead","کلينيک, تزربيد","YES","YES",3,3,3,2,1,0,1170,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411291","Mosque, Karoocha","مسجد, کروچه","YES","YES",3,3,3,2,1,0,1145,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411292","Open Air, Char sang","فضای باز, چھار سنگ","YES","YES",4,4,1,2,2,0,1450,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411293","Mosque, Tanoora","مسجد, تنوره","YES","NO",2,2,NA,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411294","Mosque, Chah surkhak","مسجد, چاه سرخک","YES","NO",3,3,NA,2,1,0,1150,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411295","Mosque, Cheenar","مسجد, چينار","YES","YES",2,2,1,1,1,0,800,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411296","Mosque, Pooza ha","مسجد, پوزه ھا ◌ِسيا","YES","NO",4,3,NA,2,2,0,1456,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411297","Kochi location, Gala chushmah","موقعيت کوچی ھا, گله چشمه","YES","NO",2,2,NA,0,0,2,600,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411459","Kharchan qala School","مكتب,خرچان قلعه,","YES","YES",3,3,3,2,1,NA,1120,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411460","Dah khar mosque","مسجد  ,ده خار,","YES","YES",2,2,2,1,1,NA,800,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411461","Qala Mullah attah mosque","مسجد,قلعه ملا عطا,","YES","NO",2,2,NA,1,1,NA,650,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411462","Zardaloq school","مكتب,زرد آلوگك,","YES","NO",2,2,NA,1,1,NA,670,"جاده عمومی"
"24","HERAT","ھرات","2411","ADRASKAN","ادرسکن","2411","ADRASKAN","ادرسکن","NO","2411463","Kaftari mosque","مسجد کفتری,","YES","YES",2,1,1,1,1,NA,800,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412298","Municipality, first shindand center","شاروالی, مرکز شيندند اول","YES","YES",6,6,6,6,0,0,3025,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412299","Public Health, Second shindand center","صحت عامه, مرکز شيندند دوم","YES","YES",5,5,5,0,5,0,2500,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412300","Sadat girls' school, Third shindand center","مکتب دخترانه سادات, مرکز شيندندسوم","YES","YES",2,2,2,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412301","Old Mosque, Kandeez","مسجد قديمی, کنديز","YES","YES",4,4,4,2,2,0,1300,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412302","Haji Akbar Mosque, Kandeez dowom","مسجد حاجی اکبر, کنديز دوم","YES","YES",2,2,1,1,1,0,700,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412303","Khateeb Mosque, Naser Abad","مسجد خطيب, نصر آباد","YES","YES",6,6,6,3,3,0,3300,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412304","Shor Aab school, Shoor Aab","مکتب شور آب, شورآب","YES","YES",4,4,4,2,2,0,1394,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412305","Ibrahim Mosque, Pushte shahr","مسجد ابراھيم, پشت شھر","YES","YES",4,4,4,2,2,0,1400,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412306","Girls' school, Kohna sang","مکتب دخترانه, کھنه سنگ","YES","YES",3,3,3,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412307","Haji Ibrahim Mosque, Khoaja Naw","مسجد حاجی ابراھيم, خواجه نو","YES","YES",3,3,3,2,1,0,1120,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412308","Haji Alauddin Mosque, Paye kashak","مسجد حاجی علاوالدين, پای کشک","YES","YES",4,4,4,2,2,0,1350,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412309","Haji Nazir Mosque, Khefan e Awal","مسجد حاجی نظير, خيفان اول","YES","YES",2,2,2,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412310","Shir Abad Mosque, Kheefan e Dowom","مسجد شير آباد, خيفان دوم","YES","YES",2,2,2,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412311","Abdullah Khan Mosque, Deh Mirza Qasem","مسجد عبدالله خان, ده ميرزا قاسم","YES","YES",4,4,4,2,2,0,1300,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412312","Mosque, Sar dasht kah","مسجد, سردشت کاه","YES","NO",3,3,NA,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412313","Naeem Khan Mosque, Mana haye koh","مسجد نعيم خان, منه ھای کاه","YES","YES",2,2,1,1,1,0,700,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412314","Haji mollah sarwal Mosque, Abestan","مسجد حاجی ملا ساروال, ابستان","YES","YES",3,3,1,2,1,0,1150,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412315","Masjid e Jameh, Okal center","مسجد جامع, مرکز اوکل","YES","YES",6,6,6,3,3,0,2500,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412316","Masjid e Jameh, Mondeel Center","مسجد جامع, مرکز منديل","YES","YES",6,6,1,3,3,0,2500,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412317","Masjid e Qala Payeen, Qala payeen okel","مسجد قلعه پايين, قلعه پايين اوکل","YES","YES",2,2,2,1,1,0,700,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412318","Red Mosque, Sar koro","مسجد سرخ, سر کورو","YES","YES",6,6,6,2,2,2,2600,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412319","Ziarat oukal Mosque, Ziarat oukal","مسجد زيارت اوکل, زيارت اوکل","YES","YES",3,3,2,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412320","Aleeka village mosque, Aleeka village","مسحد ده  اليکه, ده اليکه","YES","YES",3,3,3,2,1,0,1125,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412321","Sangboor Mosque, Sangbar","مسحد سنگبور, سنگبر","YES","YES",3,3,3,2,1,0,1189,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412322","Qala Mirza Mosque, Qala Mirza Akram","مسجد قلعه ميرزا, قلعه ميرزا اکرم","YES","YES",3,1,1,2,1,0,1145,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412323","School and Mosque, Deh Abdul Aziz Bazar","مکتب و مسجد, بازار ده عبدالعزيز","YES","YES",5,5,1,3,2,0,2000,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412324","Masjid Jameh, Aziz Abad","مسجد جامع, عزيز آباد","YES","YES",6,6,6,3,3,0,2900,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412325","Bazar e Qandi Mosque, Bazar e Qandi","مسجد بازار قندی, بازار قنادی","YES","YES",3,3,3,2,1,0,1180,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412326","Haji Sahib Mosque, Deh Pahlawan","مسجد حاجی سلطان, ده پھلوان","YES","YES",2,1,1,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412327","Moghlan Mosque, Moghlane kohna","مسجد مغلان, مغلان کھنه","YES","YES",3,3,3,2,1,0,999,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412328","Changan Mosque, Changan","مسجد چنگان, چنگان","YES","YES",4,4,3,2,2,0,1350,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412329","Kawedan madrasah, Kawedan","مدرسه کاودان, کاودن","YES","YES",4,4,4,2,2,0,1370,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412330","Naisak School, Naisak","مکتب نيسک, نايسک","YES","NO",3,3,NA,2,1,0,950,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412331","Mosque, Chalosak","مسجد, چلوسک","YES","NO",2,2,NA,1,1,0,700,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412332","Shahr Abad School, Shar Abad Awal","مکتب شھرآباد, شھرآباد اول","YES","YES",5,3,3,3,2,0,2000,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412333","Sanoghan Mosque, Shah Abad Dowom","مسجد سنوغان, شھرآباد دوم","YES","YES",2,2,2,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412334","Bakht Abad Mosque, Shar Abad Sewom","مسجد بخت آباد, شھرآباد سوم","YES","YES",5,1,1,3,2,0,2000,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412335","Masjid e Jameh, Char qala e Awal","مسجد جامع, چھار قلعه اول","YES","YES",2,2,2,1,1,0,623,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412336","Clinic, Charqala dowom","کلينيک, چھار قلعه دوم","YES","YES",2,2,2,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412337","Farmakan Mosque,Farmakan","مسجد فرمکان, فرمکان","YES","YES",3,2,2,2,1,0,1180,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412338","Khoshah School, Koshah Awal","مکتب خوشه, کوشه اول","NO","NO",3,NA,NA,2,1,0,1200,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412339","Emarat school, Koshah dowom","مکتب عمارت, کوشه دوم","NO","NO",5,NA,NA,3,2,0,2000,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412340","Ali Abad Mosque, Ali Abad","مسجد علی آباد, علی آباد","NO","NO",3,NA,NA,2,1,0,1159,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412341","Kohak Mosque, Kohak","مسجد کوھک, کوھک","YES","YES",3,3,3,2,1,0,1150,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412342","Darwajee Mosque, Darwajee","مسجد درواجی, درواجی","YES","YES",2,2,2,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412343","Masjid e Dahlez Kalantar, Karez Kalantar","مسجد کاريز کلانتر, کاريز کلانتر","YES","YES",4,4,3,2,2,0,1400,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412344","Faj Mosque","مسجد فجر, فجر","YES","YES",2,2,2,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412345","Kalatah e Nazar khan","کلاته نظرخان ,","YES","NO",4,4,NA,2,2,0,1410,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412346","Ameer koh zor Grave","کوه زور کبرامير, کوه زور","NO","NO",8,NA,NA,4,4,0,3500,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412347","Masjid e Karezak, Karezak e Awal","مسجد کاريزک, کاريزک اول","YES","NO",2,2,NA,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412348","Shand Mosque, karezak e Dowom","مسجد شند, کاريزک دوم","YES","YES",2,2,1,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412349","Clinic, Khair Abad","کلينيک, خيرآباد","YES","YES",3,3,3,2,1,0,1135,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412350","Mosque, Wakhil Koh zor","مسجد, واخل  کوه زور","YES","YES",3,3,3,2,1,0,1147,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412351","Mosque, Dahane osha go zor","مسجد, دھن اوشه گوه زور","YES","YES",2,2,2,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412464","Sangistan school","مكتب,سنگستان,","YES","YES",2,2,2,1,1,NA,600,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412465","Joy now mosque","مسجد,جوي نو,","YES","NO",2,2,NA,1,1,NA,650,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412466","Kashak mosque","مسجد,كشك,","YES","YES",2,2,2,1,1,NA,700,"جاده عمومی"
"24","HERAT","ھرات","2412","SHINDAND","شيندند","2412","SHINDAND","شيندند","NO","2412467","Mahroof khail mosque","مسجد,معروف خيل,","NO","NO",2,NA,NA,1,1,NA,713,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413352","Kashak e Khali Big mosque, Sheela","مسجد جامع کشک خاک, شيله","YES","YES",4,4,4,2,2,0,1180,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413353","Secondary school, Teek","مکتب متوسطه, تيک","YES","YES",4,4,4,2,2,0,1405,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413354","Girl's School, District Center","مکتب دخترانه, مرکز ولسوالی","YES","YES",6,6,6,3,3,0,2600,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413355","Aab Mahee Mosque, Aab mahee","مسجد آب ماھی, آب ماھی","YES","YES",3,3,3,2,1,0,1100,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413356","Development council, Paye Ehsar","شورای انکشا فی, پای احصار","YES","YES",3,3,3,2,1,0,1200,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413357","Development council, Safidan","شورای انکشا فی, سفيدان","YES","YES",3,3,3,2,1,0,1120,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413358","Masjid e Dahan e jar, Barpal","مسجد دھن جر, برپل","YES","YES",2,2,2,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413359","Haji Agha Mosque, Chap road","مسجد حاجی آغا, چپ رود","YES","YES",2,2,2,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413360","Haji Bagh Mosque, Haji Bagh","مسجد حاجی باغ, حاجی باغ","YES","YES",2,2,2,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413361","Development Council, Shash yar","شورای انکشا فی, شش يار","YES","YES",4,4,4,1,1,2,1150,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413362","Development council, Dahan e Khob Aab","شورای انکشا فی, دھن خوب آب","YES","YES",2,2,2,1,1,0,620,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413363","Payeezak School, Dahan e Piazak","مکتب پاييزک, دھن پيازک","YES","YES",2,2,2,1,1,0,650,"جاده عمومی"
"24","HERAT","ھرات","2413","FARSI","فرسی","2413","FARSI","فرسی","NO","2413364","Masjid e Jameh, Arakh","مسجد جامع, ارخ","YES","YES",2,2,1,1,1,0,600,"جاده عمومی"
"24","HERAT","ھرات","2414","OBEH","اوبه","2414","OBEH","اوبه","NO","2414365","High school, Markaz Oubah","مکتب ليسه, مرکز اوبه","YES","YES",8,1,1,4,4,0,2600,"جاده عمومی"
"24","HERAT","ھرات","2414","OBEH","اوبه","2414","OBEH","اوبه","NO","2414366","Masjid e Band e Banqash 1, Band Beefesh Mardana","مسجد بند بنقش ,1 بندبيفش مردانه","YES","YES",3,3,3,3,NA,0,1330,"جاده عمومی"
"24","HERAT","ھرات","2414","OBEH","اوبه","2414","OBEH","اوبه","NO","2414367","Masjid e Band e Banqash 2, Band Beefesh zanana","مسجد بند بنقش ,2 بندبينفش زنانه","YES","YES",3,3,3,0,3,0,1300,"جاده عمومی"
"24","HERAT","ھرات","2414","OBEH","اوبه","2414","OBEH","اوبه","NO","2414368","Sabeera school, Sabeerah","مکتب سبيره, سبيرا","YES","YES",3,3,3,2,1,0,1150,"جاده عمومی"
"24","HERAT","ھرات","2414","OBEH","اوبه","2414","OBEH","اوبه","NO","2414369","Mosaferan mosque, Mosaferan","مسجد مسافران, مسافران","YES","YES",4,4,4,2,2,0,1300,"جاده عمومی"
