"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2019","prelim_results_2019","planned_ps_count_2019","prelim_reporting_ps_count_2019","incomplete_ps_reporting","planned_2018","prelim_results_2018","final_results_2018","prelim_ps_count_2018","final_ps_count_2018","vr_topup_location","vr_final_total_19","vr_final_male_19","vr_final_fem_19","vr_final_kuchi_19","vr_prelim_total_19","vr_prelim_male_19","vr_prelim_fem_19","vr_prelim_kuchi_19","vr_prelim_sikh_19","vr_final_total_18","vr_final_male_18","vr_final_fem_18","vr_final_kuchi_18","vr_final_sikh_18","vr_prelim_total_18"
"17","BADAKHSHAN","1719","SHEGHNAN","شغنان","1719","SHEGHNAN","شغنان","NO","1719247","Pastio Ghar Joyan School","مکتب پستیو غار جوین","مکتب پستیو غار جوین","Pastio","پستیو","پستیو","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",297,159,138,0,280,147,133,0,0,280,147,133,0,0,325
"17","BADAKHSHAN","1719","SHEGHNAN","شغنان","1719","SHEGHNAN","شغنان","NO","1719248","Weer Boys School","مکتب ذکور ویر","مکتب ذکور ویر","Weer","ویر","ویر","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",822,419,403,0,802,403,399,0,0,802,403,399,0,0,909
"17","BADAKHSHAN","1719","SHEGHNAN","شغنان","1719","SHEGHNAN","شغنان","NO","1719249","Rahmat High School","لیسه رحمت","لیسه رحمت","Bahshar","بهشار","بهشار","YES","YES",6,6,"NO","YES","YES","YES",4,4,"YES",1764,859,905,3,1493,710,780,3,0,1495,712,780,3,0,1626
"17","BADAKHSHAN","1719","SHEGHNAN","شغنان","1719","SHEGHNAN","شغنان","NO","1719250","Sarchashma High School","لیسه سر چشمه","لیسه سر چشمه","Sar Chashma","سر چشمه","سر چشمه","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1133,576,557,0,1047,512,535,0,0,1047,512,535,0,0,1165
"17","BADAKHSHAN","1719","SHEGHNAN","شغنان","1719","SHEGHNAN","شغنان","NO","1719251","Shadoj High School","لیسه شدوج","لیسه شدوج","Shadoj","شدوج","شدوج","YES","YES",4,4,"NO","YES","YES","YES",4,4,"NO",1413,628,785,1,1387,614,772,1,0,1386,613,772,1,0,1526
"17","BADAKHSHAN","1719","SHEGHNAN","شغنان","1719","SHEGHNAN","شغنان","NO","1719252","Chasnor Olia High School","لیسه چاسنور علیا","لیسه چاسنور علیا","Chasnor Olia","چاسنور علیا","چاسنور علیا","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",333,170,163,0,326,165,161,0,0,326,165,161,0,0,373
"17","BADAKHSHAN","1719","SHEGHNAN","شغنان","1719","SHEGHNAN","شغنان","NO","1719253","Pajor Chawid School","مکتب پاجور چاوید","مکتب پاجور چاوید","Pajor","پاجور","پاجور","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",656,294,362,0,636,282,354,0,0,635,282,353,0,0,739
"17","BADAKHSHAN","1719","SHEGHNAN","شغنان","1719","SHEGHNAN","شغنان","NO","1719254","Yarokh Mosque","مسجد یارخ","مسجد یارخ","Yarokh","یارخ","یارخ","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",540,261,279,0,526,252,274,0,0,526,252,274,0,0,586
"17","BADAKHSHAN","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO","1720255","Sayl Dadan School","مکتب سیل دان","مکتب سیل دان","Sail Dadan","سیل دان","سیل دان","YES","YES",7,7,"NO","YES","YES","YES",5,5,"NO",2351,1341,1010,0,2275,1297,978,0,0,2274,1297,977,0,0,2531
"17","BADAKHSHAN","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO","1720256","Hawz Shah School","مکتب حوض شاه","مکتب حوض شاه","Zarhich","زرهیج","زرهیج","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1073,855,218,0,1031,835,196,0,0,1032,836,196,0,0,1223
"17","BADAKHSHAN","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO","1720257","Hawza Shah School","مکتب حوزه شاه","مکتب حوزه شاه","Kajgah","کجگه","کجگه","YES","YES",3,3,"NO","YES","YES","YES",4,4,"NO",468,10,458,0,408,0,408,0,0,408,0,408,0,0,468
"17","BADAKHSHAN","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO","1720258","Royan Zar School","مکتب روین زار","مکتب روین زار","Royen Zar Village","قریه روین زار","قریه روین زار","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",507,272,235,0,457,245,212,0,0,457,245,212,0,0,552
"17","BADAKHSHAN","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO","1720259","Jar Payaan Mosque","مسجد جر پایان","مسجد جر پایان","Jar Payan","جر پایان","جر پایان","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",300,178,122,0,272,163,109,0,0,271,163,108,0,0,351
"17","BADAKHSHAN","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO","1720260","Chashma Toot High School","لیسه ذکور چشمه توت","لیسه ذکور چشمه توت","Chashma Toot","چشمه توت","چشمه توت","YES","YES",6,6,"NO","YES","YES","YES",4,4,"YES",2021,1136,885,2,1806,1009,795,2,0,1813,1014,797,2,0,2020
"17","BADAKHSHAN","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO","1720261","Tehkamar School","مکتب ته کمر","مکتب ته کمر","Tehkamar","ته کمر","ته کمر","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",525,258,267,0,478,238,240,0,0,475,236,239,0,0,603
"17","BADAKHSHAN","1721","KOFAB","کوف آب","1721","KOFAB","کوف آب","NO","1721262","Pay Mazar School","مکتب پای مزار","مکتب پای مزار","Pay Mazar","پای مزار","پای مزار","YES","NO",6,NA,NA,"YES","YES","YES",4,4,"NO",2050,1363,687,1,1989,1312,676,1,0,1989,1312,676,1,0,2242
"17","BADAKHSHAN","1721","KOFAB","کوف آب","1721","KOFAB","کوف آب","NO","1721263","Shakhro School","مکتب شخرو","مکتب شخرو","Shakhro","شخرو","شخرو","YES","YES",5,5,"NO","YES","YES","YES",3,3,"NO",1490,839,651,0,1282,691,591,0,0,1282,691,591,0,0,1643
"17","BADAKHSHAN","1721","KOFAB","کوف آب","1721","KOFAB","کوف آب","NO","1721264","Karneo School","مکتب کرنیو","مکتب کرنیو","Karneo","کرنیو","کرنیو","YES","YES",5,5,"NO","YES","YES","YES",4,4,"NO",1647,985,662,2,1613,955,656,2,0,1617,959,656,2,0,1802
"17","BADAKHSHAN","1721","KOFAB","کوف آب","1721","KOFAB","کوف آب","NO","1721265","Padio School","مکتب پدیو","مکتب پدیو","Padio","پدیو","پدیو","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",682,385,297,4,669,377,288,4,0,669,377,288,4,0,768
"17","BADAKHSHAN","1721","KOFAB","کوف آب","1721","KOFAB","کوف آب","NO","1721266","Nashhar School","مکتب نشهر","مکتب نشهر","Nashhar Village","قریه نشهر","قریه نشهر","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1160,570,590,0,1059,520,539,0,0,1059,520,539,0,0,1280
"17","BADAKHSHAN","1721","KOFAB","کوف آب","1721","KOFAB","کوف آب","NO","1721267","Qala School","مکتب قلعه","مکتب قلعه","Qala","قلعه","قلعه","YES","YES",6,6,"NO","YES","YES","YES",4,4,"YES",1711,867,844,0,1595,793,802,0,0,1599,797,802,0,0,1820
"17","BADAKHSHAN","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","NO","1722268","Tang Shew School","مکتب تنگ شیو","مکتب تنگ شیو","Tang Shewa","تنگ شیو","تنگ شیو","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",390,291,99,6,341,243,92,6,0,341,243,92,6,0,442
"17","BADAKHSHAN","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","NO","1722269","Ghami School","مکتب غمی","مکتب غمی","Ghami Village","قریه غمی","قریه غمی","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",606,303,303,0,575,289,286,0,0,575,289,286,0,0,682
"17","BADAKHSHAN","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","NO","1722270","Jamarch School","مکتب جامرچ","مکتب جامرچ","Jamarch Village","قریه جامرچ","قریه جامرچ","YES","YES",4,4,"NO","YES","YES","YES",3,3,"NO",1281,542,739,0,1224,519,705,0,0,1223,518,705,0,0,1376
"17","BADAKHSHAN","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","NO","1722271","Chashtak School","مکتب چاشتک","مکتب چاشتک","Chashtak Village","قریه چاشتک","قریه چاشتک","YES","YES",4,4,"NO","YES","YES","YES",3,3,"NO",1266,540,726,0,1096,466,630,0,0,1098,467,631,0,0,1400
"17","BADAKHSHAN","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","NO","1722272","Warfad School","مکتب ورفد","مکتب ورفد","Warfad Village","قریه ورفد","قریه ورفد","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1229,627,602,0,921,458,463,0,0,922,459,463,0,0,1236
"17","BADAKHSHAN","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","NO","1722273","Charbagh Madrasa","مدرسه چار باغ","مدرسه چار باغ","Madrassah","مدرسه","مدرسه","YES","YES",10,10,"NO","YES","YES","YES",6,6,"YES",3365,1610,1755,0,3129,1449,1680,0,0,3133,1452,1681,0,0,3417
"17","BADAKHSHAN","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","1722","DARWAZ PAYEN (MAMAY)","درواز پائین (مایمی)","NO","1722274","Warwa School","مکتب وروه","مکتب وروه","Warwa Village","قریه وروه","قریه وروه","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",780,375,405,1,727,345,381,1,0,728,346,381,1,0,877
"17","BADAKHSHAN","1723","ESHKASHEM","اشکاشم","1723","ESHKASHEM","اشکاشم","NO","1723275","Baazgeer High School","لیسه بازگیر","لیسه بازگیر","Baazgeer","بازگیر","بازگیر","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",480,213,267,0,466,205,261,0,0,466,205,261,0,0,540
"17","BADAKHSHAN","1723","ESHKASHEM","اشکاشم","1723","ESHKASHEM","اشکاشم","NO","1723276","Khospak School","مکتب خوش پاک","مکتب خوش پاک","Khosh Pak","خوش پاک","خوش پاک","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",599,306,293,1,590,298,291,1,0,588,296,291,1,0,693
"17","BADAKHSHAN","1723","ESHKASHEM","اشکاشم","1723","ESHKASHEM","اشکاشم","NO","1723277","Ashkasham High School","لیسه اشکاشم","لیسه اشکاشم","Ashkasham","اشکاشم","اشکاشم","YES","YES",7,7,"NO","YES","YES","YES",5,5,"YES",2343,1335,1008,3,2120,1228,890,2,0,2130,1236,892,2,0,2350
"17","BADAKHSHAN","1723","ESHKASHEM","اشکاشم","1723","ESHKASHEM","اشکاشم","NO","1723278","Kandkad High School","مکتب لیسه کندکاد","مکتب لیسه کندکاد","Kandkad","کندکاد","کندکاد","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",579,303,276,0,559,291,268,0,0,561,293,268,0,0,681
"17","BADAKHSHAN","1723","ESHKASHEM","اشکاشم","1723","ESHKASHEM","اشکاشم","NO","1723279","Yakhdaro School","مکتب یخدرو","مکتب یخدرو","Yakhdaro","یخدرو","یخدرو","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",606,306,300,17,604,295,293,16,0,604,296,292,16,0,700
"17","BADAKHSHAN","1723","ESHKASHEM","اشکاشم","1723","ESHKASHEM","اشکاشم","NO","1723280","Zeech School","مکتب زیچ","مکتب زیچ","Zeech","زیچ","زیچ","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",392,200,192,0,383,195,188,0,0,383,195,188,0,0,418
"17","BADAKHSHAN","1723","ESHKASHEM","اشکاشم","1723","ESHKASHEM","اشکاشم","NO","1723281","Gharan Bala High School","مکتب لیسه غاران بلا","مکتب لیسه غاران بلا","Qaaz Deh","قاض ده","قاض ده","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",327,176,151,2,324,170,152,2,0,325,171,152,2,0,361
"17","BADAKHSHAN","1723","ESHKASHEM","اشکاشم","1723","ESHKASHEM","اشکاشم","NO","1723282","Gul Bagh School","مکتب گل باغ","مکتب گل باغ","Gul Bagh","گل باغ","گل باغ","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",262,128,134,0,250,126,124,0,0,250,126,124,0,0,289
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724283","Mashtoha High School","لیسه مشتوها","لیسه مشتوها","Mashto","مشتو","مشتو","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",357,169,188,0,294,140,154,0,0,295,141,154,0,0,344
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724284","Sanglich Primary School","مکتب ابتدائیه سنگ لیچ","مکتب ابتدائیه سنگ لیچ","Sanlich","سنگ لیچ","سنگ لیچ","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1154,562,592,0,1050,504,546,0,0,1050,504,546,0,0,1190
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724285","Khan Dara School","مکتب خان دره","مکتب خان دره","Khan Dara","خان دره","خان دره","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",396,185,211,1,390,184,205,1,0,390,184,205,1,0,470
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724286","Mah-e-Naw High School","مکتب لیسه ماه نو","مکتب لیسه ماه نو","Mah-e-Naw","ماه نو","ماه نو","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1025,533,492,0,998,517,481,0,0,999,518,481,0,0,1162
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724287","Ghami School","مکتب غمی","مکتب غمی","Ghami Payan","غمی پایان","غمی پایان","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",618,233,385,0,565,208,357,0,0,565,208,357,0,0,709
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724288","Jarf High School","لیسه ژرف","لیسه ژرف","Jarf","ژرف","ژرف","YES","YES",3,3,"NO","YES","YES","YES",2,2,"YES",862,379,483,0,725,314,411,0,0,725,314,411,0,0,906
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724289","Sar Nazim School","مکتب سر ناظم","مکتب سر ناظم","Sar Nazim","سر ناظم","سر ناظم","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",832,332,500,0,754,288,466,0,0,753,287,466,0,0,963
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724290","Shahri Sabz School","مکتب عالی شهر سبز","مکتب عالی شهر سبز","Shahri Sabz","شهر سبز","شهر سبز","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",827,377,450,1,737,330,406,1,0,737,330,406,1,0,925
"17","BADAKHSHAN","1724","SHAKI","شکی","1724","SHAKI","شکی","NO","1724291","Obghan Sofla Girls High School","لیسه نسوان اوبغن سفلی","لیسه نسوان اوبغن سفلی","Obghan Sofla School","مکتب اوبغن سفلی","مکتب اوبغن سفلی","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",372,202,170,0,354,187,167,0,0,353,186,167,0,0,425
"17","BADAKHSHAN","1725","ZEBAK","زیباک","1725","ZEBAK","زیباک","NO","1725292","Farooq High School","لیسه فاروق","لیسه فاروق","Farooq","فاروق","فاروق","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",620,331,289,0,588,307,281,0,0,588,307,281,0,0,691
"17","BADAKHSHAN","1725","ZEBAK","زیباک","1725","ZEBAK","زیباک","NO","1725293","Zeebak Girls High School","لیسه نسوان زیباک","لیسه نسوان زیباک","Zeebak","زیباک","زیباک","YES","YES",4,4,"NO","YES","YES","YES",2,2,"YES",1188,606,582,0,1060,534,526,0,0,1064,537,527,0,0,1203
"17","BADAKHSHAN","1725","ZEBAK","زیباک","1725","ZEBAK","زیباک","NO","1725294","Qarya Dand School","مکتب دند قریه دند","مکتب دند قریه دند","Dand","دند","دند","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",867,411,456,0,766,365,401,0,0,766,364,402,0,0,894
"17","BADAKHSHAN","1725","ZEBAK","زیباک","1725","ZEBAK","زیباک","NO","1725295","Aashor Bek School","مکتب عاشور بیک","مکتب عاشور بیک","Zar Khan","زرخان","زرخان","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",565,299,266,0,537,281,256,0,0,539,283,256,0,0,585
"17","BADAKHSHAN","1726","KERAN WA MENJAN","کران و منجان","1726","KERAN WA MENJAN","کران و منجان","NO","1726296","Habib-ur-Rahman Shaheed School","مکتب حبیب الرحمن شهید","مکتب حبیب الرحمن شهید","Anjoman","انجمن","انجمن","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",592,385,207,1,559,354,205,0,0,566,361,205,0,0,629
"17","BADAKHSHAN","1726","KERAN WA MENJAN","کران و منجان","1726","KERAN WA MENJAN","کران و منجان","NO","1726297","Dahan Aab Yamak School","مکتب دهن آب یمک","مکتب دهن آب یمک","Dahan Aaby Yamak","دهن آب یمک","دهن آب یمک","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",360,308,52,0,349,304,45,0,0,346,301,45,0,0,422
"17","BADAKHSHAN","1726","KERAN WA MENJAN","کران و منجان","1726","KERAN WA MENJAN","کران و منجان","NO","1726298","Askazar Clinic","کلینیک اسکازر","کلینیک اسکازر","Askazar","اسکازر","اسکازر","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",707,411,296,1,639,369,269,1,0,646,376,269,1,0,746
"17","BADAKHSHAN","1726","KERAN WA MENJAN","کران و منجان","1726","KERAN WA MENJAN","کران و منجان","NO","1726299","Razar Clinic","کلینک رازر","کلینک رازر","Razar","رازر","رازر","YES","YES",2,2,"NO","YES","YES","YES",2,2,"YES",508,296,212,1,433,251,181,1,0,432,250,181,1,0,560
"17","BADAKHSHAN","1726","KERAN WA MENJAN","کران و منجان","1726","KERAN WA MENJAN","کران و منجان","NO","1726300","Shahi Pari School","مکتب شاهی پری","مکتب شاهی پری","Shah Pari","شاه پری","شاه پری","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",1009,636,373,2,857,547,308,2,0,856,546,308,2,0,1225
"17","BADAKHSHAN","1726","KERAN WA MENJAN","کران و منجان","1726","KERAN WA MENJAN","کران و منجان","NO","1726301","Shahran Clinic","کلینیک شهران","کلینیک شهران","Shahran","شهران","شهران","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",423,268,155,0,391,261,130,0,0,393,263,130,0,0,520
"17","BADAKHSHAN","1726","KERAN WA MENJAN","کران و منجان","1726","KERAN WA MENJAN","کران و منجان","NO","1726302","Lajor Sho School","مکتب لاجور شو","مکتب لاجور شو","Lajor Sho","لاجور شو","لاجور شو","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",277,235,42,0,271,230,41,0,0,265,224,41,0,0,345
"17","BADAKHSHAN","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","NO","1727303","Sar Joy High School","لیسه سر جوی","لیسه سر جوی","Sar Joy","سر جوی","سر جوی","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",618,272,346,0,584,259,325,0,0,586,260,326,0,0,686
"17","BADAKHSHAN","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","NO","1727304","Maggi School","مکتب مگی","مکتب مگی","Maggi","مگی","مگی","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",600,282,318,2,536,257,277,2,0,532,253,277,2,0,619
"17","BADAKHSHAN","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","NO","1727305","Mah-gi Jaway School","مکتب مه گی جاوای","مکتب مه گی جاوای","Mah-gi Jaway","مه گی جاوای","مه گی جاوای","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",380,184,196,0,349,169,180,0,0,353,172,181,0,0,437
"17","BADAKHSHAN","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","NO","1727306","Kharkad School","مدرسه خرکد","مدرسه خرکد","Kharkad","خرکد","خرکد","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",526,235,291,0,469,216,253,0,0,474,221,253,0,0,624
"17","BADAKHSHAN","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","NO","1727307","Sari Pul School","مکتب سرپل","مکتب سرپل","Sari Pul","سرپل","سرپل","YES","NO",4,NA,NA,"YES","YES","YES",2,2,"NO",1082,549,533,0,1035,515,520,0,0,1034,515,519,0,0,1226
"17","BADAKHSHAN","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","NO","1727308","Aaron School","مکتب آرون","مکتب آرون","Aaron","آرون","آرون","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",668,378,290,0,649,367,282,0,0,648,366,282,0,0,811
"17","BADAKHSHAN","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","NO","1727309","Do Aab Shorian High School","لیسه دوآب شوریان","لیسه دوآب شوریان","Shorayee Do Aab","شورایی دو آب","شورایی دو آب","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",532,326,206,1,491,303,187,1,0,484,297,186,1,0,651
"17","BADAKHSHAN","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","1727","DARWAZ BALA (NESAY)","درواز بالا (نسی)","NO","1727310","Zoghar School","مکتب زوغار","مکتب زوغار","Zoghar","زوغار","زوغار","YES","NO",4,NA,NA,"YES","YES","YES",2,2,"NO",946,443,503,1,913,424,488,1,0,912,423,488,1,0,1130
