"province_code","pc_code","ps_code","ps_type","audit_or_recount","prelim_results_reporting","ps_invalidated","ps_open"
"16","1608076","1608076-02","M","YES","YES","NO","YES"
"16","1608076","1608076-03","M","YES","YES","NO","YES"
"16","1608076","1608076-04","F","YES","YES","NO","YES"
"16","1608076","1608076-05","F","YES","YES","NO","YES"
"16","1608077","1608077-01","M","YES","YES","NO","YES"
"16","1608077","1608077-02","M","YES","YES","NO","YES"
"16","1608077","1608077-03","M","YES","YES","NO","YES"
"16","1608077","1608077-04","M","YES","YES","NO","YES"
"16","1608077","1608077-05","F","YES","YES","NO","YES"
"16","1608077","1608077-06","F","YES","YES","NO","YES"
"16","1608077","1608077-07","F","YES","YES","NO","YES"
"16","1608078","1608078-01","M","YES","YES","NO","YES"
"16","1608078","1608078-02","M","NO","YES",NA,"YES"
"16","1608078","1608078-03","M","NO","YES",NA,"YES"
"16","1608078","1608078-04","M","YES","YES","YES","YES"
"16","1608078","1608078-05","F","YES","YES","NO","YES"
"16","1608078","1608078-06","F","YES","YES","NO","YES"
"16","1608079","1608079-01","M","YES","YES","NO","YES"
"16","1608079","1608079-02","M","YES","YES","YES","YES"
"16","1608079","1608079-03","F","NO","YES",NA,"YES"
"16","1608079","1608079-04","F","YES","YES","NO","YES"
"17","1701001","1701001-01","M","NO","YES",NA,"YES"
"17","1701001","1701001-02","M","YES","YES","NO","YES"
"17","1701001","1701001-03","M","YES","YES","NO","YES"
"17","1701001","1701001-04","F","NO","YES",NA,"YES"
"17","1701001","1701001-05","F","YES","YES","NO","YES"
"17","1701002","1701002-01","M","NO","YES",NA,"YES"
"17","1701002","1701002-02","M","NO","YES",NA,"YES"
"17","1701002","1701002-03","F","NO","YES",NA,"YES"
"17","1701002","1701002-04","F","YES","YES","NO","YES"
"17","1701003","1701003-01","M","NO","YES",NA,"YES"
"17","1701003","1701003-02","M","YES","YES","NO","YES"
"17","1701003","1701003-03","M","YES","YES","NO","YES"
"17","1701003","1701003-04","M","NO","YES",NA,"YES"
"17","1701003","1701003-05","M","YES","YES","NO","YES"
"17","1701003","1701003-06","F","YES","YES","NO","YES"
"17","1701003","1701003-07","F","NO","YES",NA,"YES"
"17","1701004","1701004-01","M","NO","YES",NA,"YES"
"17","1701004","1701004-02","M","YES","YES","NO","YES"
"17","1701004","1701004-03","F","NO","YES",NA,"YES"
"17","1701004","1701004-04","F","NO","YES",NA,"YES"
"17","1701004","1701004-05","F","YES","YES","NO","YES"
"17","1701005","1701005-01","M","NO","YES",NA,"YES"
"17","1701005","1701005-02","M","YES","YES","NO","YES"
"17","1701005","1701005-03","F","NO","YES",NA,"YES"
"17","1701005","1701005-04","F","YES","YES","NO","YES"
"17","1701006","1701006-01","M","YES","YES","NO","YES"
"17","1701006","1701006-02","M","YES","YES","NO","YES"
"17","1701006","1701006-03","F","YES","YES","NO","YES"
"17","1701006","1701006-04","F","YES","YES","NO","YES"
"17","1701007","1701007-01","M","YES","YES","NO","YES"
"17","1701007","1701007-02","M","NO","YES",NA,"YES"
"17","1701007","1701007-03","M","YES","YES","NO","YES"
"17","1701007","1701007-04","M","YES","YES","NO","YES"
"17","1701007","1701007-05","M","YES","YES","NO","YES"
"17","1701007","1701007-06","M","YES","YES","NO","YES"
"17","1701007","1701007-07","M","YES","YES","NO","YES"
"17","1701007","1701007-08","M","YES","YES","NO","YES"
"17","1701007","1701007-09","F","YES","YES","NO","YES"
"17","1701007","1701007-10","F","YES","YES","NO","YES"
"17","1701007","1701007-11","F","YES","YES","NO","YES"
"17","1701007","1701007-12","F","YES","YES","NO","YES"
"17","1701008","1701008-01","M","YES","YES","NO","YES"
"17","1701008","1701008-02","M","NO","YES",NA,"YES"
"17","1701008","1701008-03","M","NO","YES",NA,"YES"
"17","1701008","1701008-04","M","YES","YES","NO","YES"
"17","1701008","1701008-05","M","NO","YES",NA,"YES"
"17","1701008","1701008-06","M","YES","YES","NO","YES"
"17","1701008","1701008-07","M","YES","YES","NO","YES"
"17","1701008","1701008-08","F","YES","YES","NO","YES"
"17","1701008","1701008-09","F","NO","YES",NA,"YES"
"17","1701008","1701008-10","F","YES","YES","NO","YES"
"17","1701008","1701008-11","F","YES","YES","NO","YES"
"17","1701008","1701008-12","F","NO","YES",NA,"YES"
"17","1701008","1701008-13","F","YES","YES","NO","YES"
"17","1701008","1701008-14","F","YES","YES","NO","YES"
"17","1701008","1701008-15","F","YES","YES","NO","YES"
"17","1701009","1701009-01","M","YES","YES","NO","YES"
"17","1701009","1701009-02","M","YES","YES","NO","YES"
"17","1701009","1701009-03","F","YES","YES","NO","YES"
"17","1701009","1701009-04","F","YES","YES","NO","YES"
"17","1701009","1701009-05","F","YES","YES","NO","YES"
"17","1701010","1701010-01","M","YES","YES","NO","YES"
"17","1701010","1701010-02","M","YES","YES","NO","YES"
"17","1701010","1701010-03","M","YES","YES","NO","YES"
"17","1701010","1701010-04","M","YES","YES","NO","YES"
"17","1701010","1701010-05","M","YES","YES","NO","YES"
"17","1701010","1701010-06","F","YES","YES","NO","YES"
"17","1701010","1701010-07","F","YES","YES","NO","YES"
"17","1701011","1701011-01","M","YES","YES","NO","YES"
"17","1701011","1701011-02","F","NO","YES",NA,"YES"
"17","1701012","1701012-01","M","NO","NO",NA,"NO"
"17","1701012","1701012-02","F","NO","NO",NA,"NO"
"17","1701013","1701013-01","M","NO","NO",NA,"NO"
"17","1701013","1701013-02","F","NO","NO",NA,"NO"
"17","1701014","1701014-01","M","NO","NO",NA,"NO"
"17","1701014","1701014-02","F","NO","NO",NA,"NO"
"17","1701015","1701015-01","M","NO","NO",NA,"NO"
"17","1701015","1701015-02","F","NO","NO",NA,"NO"
"17","1701016","1701016-01","M","NO","NO",NA,"NO"
"17","1701016","1701016-02","F","NO","NO",NA,"NO"
"17","1701017","1701017-01","M","NO","YES",NA,"YES"
"17","1701017","1701017-02","F","NO","YES",NA,"YES"
"17","1701018","1701018-01","M","NO","YES",NA,"YES"
"17","1701018","1701018-02","F","NO","YES",NA,"YES"
"17","1701019","1701019-01","M","NO","YES",NA,"YES"
"17","1701019","1701019-02","M","YES","YES","NO","YES"
"17","1701019","1701019-03","F","NO","YES",NA,"YES"
"17","1701019","1701019-04","F","YES","YES","NO","YES"
"17","1701020","1701020-01","M","NO","YES",NA,"YES"
"17","1701020","1701020-02","F","NO","YES",NA,"YES"
"17","1701021","1701021-01","M","NO","YES",NA,"YES"
"17","1701021","1701021-02","M","NO","YES",NA,"YES"
"17","1701021","1701021-03","F","NO","YES",NA,"YES"
"17","1701021","1701021-04","F","NO","YES",NA,"YES"
"17","1701022","1701022-01","M","NO","YES",NA,"YES"
"17","1701022","1701022-02","F","NO","YES",NA,"YES"
"17","1701023","1701023-01","M","NO","YES",NA,"YES"
"17","1701023","1701023-02","F","NO","NO",NA,"NO"
"17","1701059","1701059-01","M","NO","NO",NA,"NO"
"17","1701059","1701059-02","M","NO","NO",NA,"NO"
"17","1701059","1701059-03","F","NO","NO",NA,"NO"
"17","1702025","1702025-01","M","YES","NO","YES","YES"
"17","1702025","1702025-02","F","YES","NO","YES","YES"
"17","1702027","1702027-01","M","NO","YES",NA,"YES"
"17","1702027","1702027-02","F","NO","YES",NA,"YES"
"17","1702028","1702028-01","M","YES","YES","NO","YES"
"17","1702028","1702028-02","F","NO","YES",NA,"YES"
"17","1702029","1702029-01","M","NO","YES",NA,"YES"
"17","1702029","1702029-02","M","YES","YES","NO","YES"
"17","1702029","1702029-03","F","YES","YES","NO","YES"
"17","1702030","1702030-01","M","YES","YES","NO","YES"
"17","1702030","1702030-02","M","YES","YES","NO","YES"
"17","1702030","1702030-03","F","YES","YES","NO","YES"
"17","1702030","1702030-04","F","YES","YES","NO","YES"
"17","1702031","1702031-01","M","YES","YES","NO","YES"
"17","1702031","1702031-02","F","YES","YES","NO","YES"
"17","1702032","1702032-01","M","YES","YES","NO","YES"
"17","1702032","1702032-02","F","YES","YES","NO","YES"
"17","1702033","1702033-01","M","YES","YES","NO","YES"
"17","1702033","1702033-02","M","YES","YES","NO","YES"
"17","1702033","1702033-03","M","YES","YES","NO","YES"
"17","1702033","1702033-04","M","YES","YES","NO","YES"
"17","1702033","1702033-05","F","YES","YES","NO","YES"
"17","1702033","1702033-06","F","YES","YES","NO","YES"
"17","1702033","1702033-07","F","YES","YES","NO","YES"
"17","1702034","1702034-01","M","NO","YES",NA,"YES"
"17","1702034","1702034-02","M","NO","YES",NA,"YES"
"17","1702034","1702034-03","F","NO","YES",NA,"YES"
"17","1702035","1702035-01","M","NO","YES",NA,"YES"
"17","1702035","1702035-02","M","YES","YES","NO","YES"
"17","1702035","1702035-03","F","YES","YES","NO","YES"
"17","1702036","1702036-01","M","NO","YES",NA,"YES"
"17","1702036","1702036-02","M","YES","YES","NO","YES"
"17","1702036","1702036-03","F","NO","YES",NA,"YES"
"17","1702037","1702037-01","M","NO","YES",NA,"YES"
"17","1702037","1702037-02","F","YES","YES","NO","YES"
"17","1702037","1702037-03","F","NO","YES",NA,"YES"
"17","1702038","1702038-01","M","NO","YES",NA,"YES"
"17","1702038","1702038-02","M","NO","YES",NA,"YES"
"17","1702038","1702038-03","F","NO","YES",NA,"YES"
"17","1702038","1702038-04","F","NO","YES",NA,"YES"
"17","1702039","1702039-01","M","NO","YES",NA,"YES"
"17","1702039","1702039-02","F","NO","YES",NA,"YES"
"17","1702040","1702040-01","M","YES","YES","NO","YES"
"17","1702040","1702040-02","M","YES","YES","NO","YES"
"17","1702040","1702040-03","F","YES","YES","NO","YES"
"17","1702041","1702041-01","M","YES","YES","NO","YES"
"17","1702041","1702041-02","M","YES","YES","NO","YES"
"17","1702041","1702041-03","M","YES","YES","NO","YES"
"17","1702041","1702041-04","M","YES","NO","YES","YES"
"17","1702041","1702041-05","F","YES","NO","YES","YES"
"17","1702042","1702042-01","M","YES","YES","NO","YES"
"17","1702042","1702042-02","M","NO","YES",NA,"YES"
"17","1702042","1702042-03","M","NO","YES",NA,"YES"
"17","1702042","1702042-04","M","NO","YES",NA,"YES"
"17","1702042","1702042-05","F","NO","YES",NA,"YES"
"17","1702042","1702042-06","F","NO","YES",NA,"YES"
"17","1702042","1702042-07","F","NO","YES",NA,"YES"
"17","1702042","1702042-08","F","NO","YES",NA,"YES"
"17","1702043","1702043-01","M","YES","YES","NO","YES"
"17","1702043","1702043-02","M","YES","YES","NO","YES"
"17","1702043","1702043-03","F","YES","YES","NO","YES"
"17","1702043","1702043-04","F","YES","YES","NO","YES"
"17","1702044","1702044-01","M","NO","YES",NA,"YES"
"17","1702044","1702044-02","F","NO","YES",NA,"YES"
"17","1702045","1702045-01","M","NO","YES",NA,"YES"
"17","1702045","1702045-02","M","YES","YES","NO","YES"
"17","1702045","1702045-03","M","YES","YES","NO","YES"
"17","1702045","1702045-04","M","YES","YES","NO","YES"
"17","1702045","1702045-05","F","NO","YES",NA,"YES"
"17","1702045","1702045-06","F","YES","YES","NO","YES"
"17","1702045","1702045-07","F","YES","YES","NO","YES"
"17","1702045","1702045-08","F","NO","YES",NA,"YES"
"17","1702046","1702046-01","M","YES","YES","NO","YES"
"17","1702046","1702046-02","M","NO","YES",NA,"YES"
"17","1702046","1702046-03","F","NO","YES",NA,"YES"
"17","1702046","1702046-04","F","NO","YES",NA,"YES"
"17","1702047","1702047-01","M","YES","YES","NO","YES"
"17","1702047","1702047-02","M","YES","YES","NO","YES"
"17","1702047","1702047-03","M","YES","YES","NO","YES"
"17","1702047","1702047-04","M","YES","YES","NO","YES"
"17","1702047","1702047-05","F","YES","YES","NO","YES"
"17","1702047","1702047-06","F","YES","YES","NO","YES"
"17","1702048","1702048-01","M","NO","YES",NA,"YES"
"17","1702048","1702048-02","M","NO","YES",NA,"YES"
"17","1702048","1702048-03","F","NO","YES",NA,"YES"
"17","1702049","1702049-01","M","NO","YES",NA,"YES"
"17","1702049","1702049-02","M","YES","YES","NO","YES"
"17","1702049","1702049-03","F","YES","YES","NO","YES"
"17","1702049","1702049-04","F","NO","YES",NA,"YES"
"17","1702050","1702050-01","M","YES","YES","NO","YES"
"17","1702050","1702050-02","M","YES","YES","NO","YES"
"17","1702050","1702050-03","F","NO","YES",NA,"YES"
"17","1702050","1702050-04","F","NO","YES",NA,"YES"
"17","1702051","1702051-01","M","YES","YES","NO","YES"
"17","1702051","1702051-02","M","NO","YES",NA,"YES"
"17","1702051","1702051-03","F","YES","YES","NO","YES"
"17","1702051","1702051-04","F","YES","NO","YES","YES"
"17","1702052","1702052-01","M","NO","YES",NA,"YES"
"17","1702052","1702052-02","M","NO","YES",NA,"YES"
"17","1702052","1702052-03","F","NO","YES",NA,"YES"
"17","1702053","1702053-01","M","YES","YES","NO","YES"
"17","1702053","1702053-02","F","NO","YES",NA,"YES"
"17","1702054","1702054-01","M","YES","YES","NO","YES"
"17","1702054","1702054-02","M","YES","YES","NO","YES"
"17","1702054","1702054-03","F","NO","YES",NA,"YES"
"17","1702055","1702055-01","M","YES","YES","NO","YES"
"17","1702055","1702055-02","M","NO","YES",NA,"YES"
"17","1702055","1702055-03","M","NO","YES",NA,"YES"
"17","1702055","1702055-04","F","NO","YES",NA,"YES"
"17","1702055","1702055-05","F","NO","YES",NA,"YES"
"17","1702056","1702056-01","M","NO","YES",NA,"YES"
"17","1702056","1702056-02","M","NO","YES",NA,"YES"
"17","1702056","1702056-03","F","YES","YES","NO","YES"
"17","1702057","1702057-01","M","NO","YES",NA,"YES"
"17","1702057","1702057-02","F","NO","YES",NA,"YES"
"17","1703058","1703058-01","M","NO","YES",NA,"YES"
"17","1703058","1703058-02","F","NO","YES",NA,"YES"
"17","1703060","1703060-01","M","NO","YES",NA,"YES"
"17","1703060","1703060-02","F","NO","YES",NA,"YES"
"17","1703061","1703061-01","M","NO","NO",NA,"NO"
"17","1703061","1703061-02","M","NO","NO",NA,"NO"
"17","1703061","1703061-03","F","NO","NO",NA,"NO"
"17","1703062","1703062-01","M","NO","NO",NA,"NO"
"17","1703062","1703062-02","M","NO","NO",NA,"NO"
"17","1703062","1703062-03","F","NO","NO",NA,"NO"
"17","1703065","1703065-01","M","NO","NO",NA,"NO"
"17","1703065","1703065-02","M","NO","NO",NA,"NO"
"17","1703065","1703065-03","F","NO","NO",NA,"NO"
"17","1703065","1703065-04","F","NO","NO",NA,"NO"
"17","1704066","1704066-01","M","YES","YES","NO","YES"
"17","1704066","1704066-02","M","YES","YES","NO","YES"
"17","1704066","1704066-03","F","NO","YES",NA,"YES"
"17","1704066","1704066-04","F","NO","YES",NA,"YES"
"17","1704067","1704067-01","M","NO","YES",NA,"YES"
"17","1704067","1704067-02","M","NO","YES",NA,"YES"
"17","1704067","1704067-03","M","NO","YES",NA,"YES"
"17","1704067","1704067-04","F","NO","YES",NA,"YES"
"17","1704067","1704067-05","F","NO","YES",NA,"YES"
"17","1704068","1704068-01","M","YES","YES","NO","YES"
"17","1704068","1704068-02","M","YES","YES","NO","YES"
"17","1704068","1704068-03","M","YES","YES","NO","YES"
"17","1704068","1704068-04","F","YES","YES","YES","YES"
"17","1704068","1704068-05","F","YES","YES","NO","YES"
"17","1704069","1704069-01","M","NO","YES",NA,"YES"
"17","1704069","1704069-02","M","NO","YES",NA,"YES"
"17","1704069","1704069-03","F","NO","YES",NA,"YES"
"17","1704070","1704070-01","M","NO","YES",NA,"YES"
"17","1704070","1704070-02","M","NO","YES",NA,"YES"
"17","1704070","1704070-03","F","NO","YES",NA,"YES"
"17","1704071","1704071-01","M","YES","YES","NO","YES"
"17","1704071","1704071-02","M","NO","YES",NA,"YES"
"17","1704071","1704071-03","F","NO","YES",NA,"YES"
"17","1704071","1704071-04","F","NO","YES",NA,"YES"
"17","1704072","1704072-01","M","NO","YES",NA,"YES"
"17","1704072","1704072-02","M","NO","YES",NA,"YES"
"17","1704072","1704072-03","M","NO","YES",NA,"YES"
"17","1704072","1704072-04","F","NO","YES",NA,"YES"
"17","1704072","1704072-05","F","NO","YES",NA,"YES"
"17","1704072","1704072-06","F","NO","YES",NA,"YES"
"17","1704073","1704073-01","M","YES","YES","NO","YES"
"17","1704073","1704073-02","M","NO","YES",NA,"YES"
"17","1704073","1704073-03","M","YES","YES","NO","YES"
"17","1704073","1704073-04","F","YES","YES","NO","YES"
"17","1704073","1704073-05","F","YES","YES","NO","YES"
"17","1704074","1704074-01","M","YES","YES","NO","YES"
"17","1704074","1704074-02","M","NO","YES",NA,"YES"
"17","1704074","1704074-03","F","NO","YES",NA,"YES"
"17","1704074","1704074-04","F","YES","YES","NO","YES"
"17","1704074","1704074-05","F","NO","YES",NA,"YES"
"17","1704075","1704075-01","M","YES","YES","NO","YES"
"17","1704075","1704075-02","M","NO","YES",NA,"YES"
"17","1704075","1704075-03","F","NO","YES",NA,"YES"
"17","1704075","1704075-04","F","NO","YES",NA,"YES"
"17","1704076","1704076-01","M","NO","YES",NA,"YES"
"17","1704076","1704076-02","M","NO","YES",NA,"YES"
"17","1704076","1704076-03","F","NO","YES",NA,"YES"
"17","1704076","1704076-04","F","NO","YES",NA,"YES"
"17","1704077","1704077-01","M","NO","YES",NA,"YES"
"17","1704077","1704077-02","M","NO","YES",NA,"YES"
"17","1704077","1704077-03","F","NO","YES",NA,"YES"
"17","1704077","1704077-04","F","NO","YES",NA,"YES"
"17","1704078","1704078-01","M","YES","YES","NO","YES"
"17","1704078","1704078-02","M","NO","YES",NA,"YES"
"17","1704078","1704078-03","M","YES","YES","NO","YES"
"17","1704078","1704078-04","F","NO","YES",NA,"YES"
"17","1704078","1704078-05","F","YES","YES","NO","YES"
"17","1704078","1704078-06","F","NO","YES",NA,"YES"
"17","1704079","1704079-01","M","YES","YES","NO","YES"
"17","1704079","1704079-02","M","YES","YES","NO","YES"
"17","1704079","1704079-03","F","NO","YES",NA,"YES"
"17","1704079","1704079-04","F","NO","YES",NA,"YES"
"17","1704080","1704080-01","M","NO","YES",NA,"YES"
"17","1704080","1704080-02","M","NO","YES",NA,"YES"
"17","1704080","1704080-03","F","NO","YES",NA,"YES"
"17","1704080","1704080-04","F","NO","YES",NA,"YES"
"17","1704081","1704081-01","M","NO","YES",NA,"YES"
"17","1704081","1704081-02","M","NO","YES",NA,"YES"
"17","1704081","1704081-03","M","NO","YES",NA,"YES"
"17","1704081","1704081-04","F","NO","YES",NA,"YES"
"17","1704081","1704081-05","F","NO","YES",NA,"YES"
"17","1704081","1704081-06","F","NO","YES",NA,"YES"
"17","1704082","1704082-01","M","NO","YES",NA,"YES"
"17","1704082","1704082-02","M","NO","YES",NA,"YES"
"17","1704082","1704082-03","M","NO","YES",NA,"YES"
"17","1704082","1704082-04","F","NO","YES",NA,"YES"
"17","1704082","1704082-05","F","NO","YES",NA,"YES"
"17","1705083","1705083-01","M","YES","YES","NO","YES"
"17","1705083","1705083-02","M","NO","YES",NA,"YES"
"17","1705083","1705083-03","M","YES","YES","NO","YES"
"17","1705083","1705083-04","F","YES","YES","NO","YES"
"17","1705083","1705083-05","F","YES","YES","NO","YES"
"17","1705083","1705083-06","F","YES","NO","YES","YES"
"17","1705084","1705084-01","M","NO","YES",NA,"YES"
"17","1705084","1705084-02","M","YES","YES","NO","YES"
"17","1705084","1705084-03","M","NO","YES",NA,"YES"
"17","1705084","1705084-04","F","YES","YES","NO","YES"
"17","1705084","1705084-05","F","YES","YES","NO","YES"
"17","1705085","1705085-01","M","YES","YES","NO","YES"
"17","1705085","1705085-02","M","YES","YES","NO","YES"
"17","1705085","1705085-03","M","YES","YES","NO","YES"
"17","1705085","1705085-04","F","YES","YES","NO","YES"
"17","1705085","1705085-05","F","YES","YES","NO","YES"
"17","1705086","1705086-01","M","NO","YES",NA,"YES"
"17","1705086","1705086-02","M","NO","YES",NA,"YES"
"17","1705086","1705086-03","M","NO","YES",NA,"YES"
"17","1705086","1705086-04","F","NO","YES",NA,"YES"
"17","1705086","1705086-05","F","NO","YES",NA,"YES"
"17","1705087","1705087-01","M","NO","YES",NA,"YES"
"17","1705087","1705087-02","M","NO","YES",NA,"YES"
"17","1705087","1705087-03","M","NO","YES",NA,"YES"
"17","1705087","1705087-04","F","NO","YES",NA,"YES"
"17","1705087","1705087-05","F","NO","YES",NA,"YES"
"17","1705088","1705088-01","M","NO","YES",NA,"YES"
"17","1705088","1705088-02","M","NO","YES",NA,"YES"
"17","1705088","1705088-03","M","NO","YES",NA,"YES"
"17","1705088","1705088-04","M","NO","YES",NA,"YES"
"17","1705088","1705088-05","F","NO","YES",NA,"YES"
"17","1705088","1705088-06","F","NO","YES",NA,"YES"
"17","1706089","1706089-01","M","NO","YES",NA,"YES"
"17","1706089","1706089-02","M","NO","YES",NA,"YES"
"17","1706089","1706089-03","M","NO","YES",NA,"YES"
"17","1706089","1706089-04","M","NO","YES",NA,"YES"
"17","1706089","1706089-05","F","NO","YES",NA,"YES"
"17","1706089","1706089-06","F","NO","YES",NA,"YES"
"17","1706089","1706089-07","F","NO","YES",NA,"YES"
"17","1706090","1706090-01","M","NO","YES",NA,"YES"
"17","1706090","1706090-02","M","NO","YES",NA,"YES"
"17","1706090","1706090-03","M","NO","YES",NA,"YES"
