"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_name_pashto","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","district_or_subdivision_name_pashto","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2018","prelim_ps_count","final_ps_count","prelim_results_reporting","final_results_reporting","pc_change_initial_final_plan","assessment_status","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101056","Khwaja Ali Mowafaq Mosque","مسجد خواجه علي موفق","مسجد خواجه علي موفق","Shahr e Naw    ","شهر نو","شهر نو","YES",4,2,"YES","YES","no change","Old",2436,53,13,0,13,0,0,10,17,2381,2106,275,2,0,2108,275,2383
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101057","Haji Mohammad Dad Mosque","مسجد حاجي محمد داد","مسجد حاجي محمد داد","Taimani","تايمني","تايمني","YES",5,4,"YES","YES","no change","Old",3647,103,26,0,12,0,0,41,24,3538,2463,1075,6,0,2465,1079,3544
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101058","Naser Khesraw Balkhi Secondary School","مکتب متوسطه ناصر خسرو بلخي","مکتب متوسطه ناصر خسرو بلخي","Char Rahi Taimani ","چهار راهي تايمني","چهار راهي تايمني","YES",5,7,"YES","YES","no change","Old",1794,62,13,0,11,0,0,18,20,1703,1243,460,29,0,1261,471,1732
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101059","Ismaelia Jamat Khana","جماعت خانه اسماعيليه","جماعت خانه اسماعيليه","Char Rahi Taimani ","چهار راهي تايمني","چهار راهي تايمني","YES",13,16,"YES","YES","no change","Old",7529,181,22,0,29,0,0,36,94,7344,4625,2719,4,0,4626,2722,7348
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101060","Ustad Misbah High School","لیسه استاد مصباح","لیسه استاد مصباح","Sark e doum Taimani","سرک دوم تایمنی","سرک دوم تایمنی","YES",7,9,"YES","YES","no change","Old",3683,105,13,0,15,0,0,41,36,3495,2288,1207,83,0,2334,1244,3578
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101061","Malika Suraya Girls School","مکتب نسوان ملکه ثریا","مکتب نسوان ملکه ثریا","Puroujah Taimani","پروژه تايمني","پروژه تايمني","YES",13,8,"YES","YES","no change","Old",7794,240,29,0,65,0,0,73,73,7516,4242,3274,38,0,4244,3310,7554
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101062","Tajwar Sultana Girls School","ليسه نسوان تاجور سلطانه","ليسه نسوان تاجور سلطانه","Char Rahi Taimani ","چهار راهي تايمني","چهار راهي تايمني","YES",10,11,"YES","YES","no change","Old",5604,245,27,0,43,0,0,125,50,5244,3248,1996,115,0,3317,2042,5359
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101063","Mohammad Sediq Farhang School","مکتب محمد صدیق  فرهنگ","مکتب محمد صدیق  فرهنگ","Shahrak Police","شهرک پوليس","شهرک پوليس","YES",6,0,"YES","NO","no change","Old",3336,101,14,0,28,0,0,31,28,3192,2193,999,43,0,2225,1010,3235
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","كابل ناحیه 04","YES","0101064","Deh Keepak Girls School","لیسه نسوان ده کیپک","لیسه نسوان ده کیپک","Nawabad Dehkeepak","نو آباد ده کيپک","نو آباد ده کيپک","YES",6,8,"YES","YES","no change","Old",3200,103,18,0,13,0,0,44,28,3096,2010,1086,1,0,2010,1087,3097
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101065","Fazel Baig Secondary School","مکتب متوسطه فاضل بيک","مکتب متوسطه فاضل بيک","Aabrasani","آب رساني","آب رساني","YES",7,8,"YES","YES","no change","Old",3330,169,31,0,17,0,0,88,33,3143,2412,731,18,0,2426,735,3161
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101066","Shuhadai Fazel Baig Mosque","مسجد شهدای فاضل بیک","مسجد شهدای فاضل بیک","Fazel Baig","فاضل بیک","فاضل بیک","YES",4,4,"YES","YES","no change","New",1794,91,33,0,5,0,0,46,7,1703,1341,362,0,0,1341,362,1703
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101067","Hazrat Usman Mosque","مسجد حضرت عثمان","مسجد حضرت عثمان","Fazel Baig village","قريه فاضل بيک","قريه فاضل بيک","YES",4,2,"YES","YES","no change","Old",2808,108,15,0,9,0,0,63,21,2689,2161,528,11,0,2168,532,2700
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101068","Itefaq Mosque","مسجد اتفاق","مسجد اتفاق","Qalla e Toofan","قلعه طوفان","قلعه طوفان","YES",3,0,"YES","NO","no change","Old",2226,168,35,0,19,0,0,94,20,1984,1596,388,74,0,1653,405,2058
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101069","Haji Yaqoub Jame Mosque","مسجد جامع حاجی یعقوب","مسجد جامع حاجی یعقوب","Niaz Baig village","قريه نياز بيک","قريه نياز بيک","YES",5,5,"YES","YES","no change","Old",2238,66,9,0,16,0,0,34,7,2142,1573,569,30,0,1587,585,2172
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101070","Naheed Shaheed High School","ليسه ناهيد شهيد","ليسه ناهيد شهيد","B Section- Khusahal Khan Mena","قسمت ب خوشحال مينه","قسمت ب خوشحال مينه","YES",7,7,"YES","YES","no change","Old",3846,172,44,0,30,0,0,79,19,3650,2072,1578,24,0,2085,1589,3674
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101071","Mohammad Ismael Hasanzai High School","لیسه محمد اسماعیل حسن زی","لیسه محمد اسماعیل حسن زی","B Section- Khusahal Khan Mena","قسمت ب خوشحال مینه","قسمت ب خوشحال مینه","YES",6,4,"YES","YES","no change","Old",3408,152,30,0,19,0,0,81,22,3250,2271,979,6,0,2277,979,3256
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101072","Mir Ghulam Mohammad Ghubar High School","لیسه میرغلام محمد غبار","لیسه میرغلام محمد غبار","Speen Kalai","سپين کلي","سپين کلي","YES",4,0,"YES","NO","no change","Old",2364,165,44,0,10,0,0,96,15,2187,1811,376,12,0,1820,379,2199
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101073","Mohammadi Darulhefaz Mosque","مسجد محمدي دارالحفاظ","مسجد محمدي دارالحفاظ","B Section- Khusahal Khan Mena","قسمت ب خوشحال مينه","قسمت ب خوشحال مينه","YES",5,8,"YES","YES","no change","Old",2778,181,76,0,13,0,0,67,25,2592,2075,517,5,0,2079,518,2597
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101074","Wardaki ha Mosque","مسجد وردکيها","مسجد وردکيها","Sarai Herati ha","سراي هراتي ها","سراي هراتي ها","YES",6,10,"YES","YES","no change","Old",3882,176,83,0,17,0,0,67,9,3688,2724,964,18,0,2734,972,3706
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101075","Imam Hussain Mosque","مسجد امام حسین","مسجد امام حسین","Dewan Begi","ديوان بيگي","ديوان بيگي","YES",4,5,"YES","YES","no change","Old",1572,96,43,0,7,0,0,34,12,1432,957,475,44,0,972,504,1476
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101076","Speen Kalai Girls High School","لیسه نسوان سپین کلی","لیسه نسوان سپین کلی","Section A - Khushal Khan Mena","قسمت الف خوشحال مينه","قسمت الف خوشحال مينه","YES",4,4,"YES","YES","no change","Old",3000,80,31,0,11,0,0,21,17,2914,1825,1089,6,0,1831,1089,2920
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101077","Hazrat Shamsul Mashaikh High School","لیسه حضرت شمس المشایخ","لیسه حضرت شمس المشایخ","Section A - Khushal Khan Mena","قسمت الف خوشحال مينه","قسمت الف خوشحال مينه","YES",6,8,"YES","YES","no change","Old",3138,122,47,0,44,0,0,17,14,2991,2174,817,25,0,2199,817,3016
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101078","Prof. Rasoul Amin High School","لیسه پروفیسور رسول امین","لیسه پروفیسور رسول امین","B Section- Khusahal Khan Mena","قسمت ب خوشحال مينه","قسمت ب خوشحال مينه","YES",3,4,"YES","YES","no change","Old",1980,110,34,0,11,0,0,38,27,1868,1284,584,2,0,1285,585,1870
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101079","Polytechnic Mosque","مسجد پولي تخنيک","مسجد پولي تخنيک","Polytechnic ","پولي تخنيک","پولي تخنيک","YES",4,6,"YES","YES","no change","Old",2244,134,45,0,9,0,0,72,8,2108,1803,305,1,1,1804,306,2110
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101080","Jaghori ha Mosque","مسجد جاغوري ها","مسجد جاغوري ها","Afshar Seelo","افشار سیلو","افشار سیلو","YES",6,6,"YES","YES","no change","Old",3330,257,48,0,15,0,0,170,24,3070,1754,1316,3,0,1757,1316,3073
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101081","Sahib Zaman Mosque","مسجد صاحب زمان","مسجد صاحب زمان","Afshar Seelo","افشار سیلو","افشار سیلو","YES",6,12,"YES","YES","no change","Old",3569,178,103,0,19,0,0,47,9,3390,2086,1304,1,0,2087,1304,3391
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101082","Abu Zar Ghafari High School","ليسه ابوذر غفاري","ليسه ابوذر غفاري","Char Rahi Qambar","چهار راهي قمبر","چهار راهي قمبر","YES",10,10,"YES","YES","no change","Relocated",6234,256,44,0,40,0,0,77,95,5962,3805,2157,16,0,3818,2160,5978
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101083","Ayub Saber Mosque","مسجد ايوب صابر","مسجد ايوب صابر","Nawabad Qargha","نو آباد قرغه","نو آباد قرغه","YES",4,6,"YES","YES","no change","Old",6846,360,127,3,63,0,0,56,111,6257,4638,1619,228,1,4846,1640,6486
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101084","Deh e Araban School","مکتب ده عربان","مکتب ده عربان","Qargha","قرغه","قرغه","YES",5,8,"YES","YES","no change","Old",2874,89,39,0,7,0,0,33,10,2778,1643,1135,7,0,1649,1136,2785
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101085","Shah e Awlya Mosque","مسجد شاه اوليا","مسجد شاه اوليا","Qargha","قرغه","قرغه","YES",3,4,"YES","YES","no change","Old",1110,54,32,0,3,0,0,15,4,1048,704,344,8,0,712,344,1056
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101086","Hazrat Bilal Mosque","مسجد حضرت بلال","مسجد حضرت بلال","Qalla e Kashif","قلعه کاشف","قلعه کاشف","YES",6,1,"YES","YES","no change","Old",2778,176,44,0,19,0,0,90,23,2548,2164,384,54,0,2216,386,2602
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101087","Hazrat Mohammad (pbuh) Mosque","مسجد حضرت محمد ص","مسجد حضرت محمد ص","Rigration","ریگ ریشن","ریگ ریشن","YES",4,0,"YES","NO","no change","Relocated",3486,179,64,0,13,0,0,68,34,3163,2151,1012,144,0,2269,1038,3307
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101088","Qalla e Kashif High School","ليسه قلعه کاشف","ليسه قلعه کاشف","Company Bazzar","بازار کمپني","بازار کمپني","YES",11,11,"YES","YES","no change","Old",8610,369,40,1,43,0,0,171,114,7398,5698,1700,843,0,6303,1938,8241
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","كابل ناحیه 05","YES","0101089","Shaheed Mosque","مسجد شهيد","مسجد شهيد","Qaryah e Wardaki ha (Wardaki ha village)","قريه وردک ها","قريه وردک ها","YES",5,3,"YES","YES","no change","Old",2964,100,11,0,10,0,0,64,15,2822,2246,576,42,0,2284,580,2864
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101090","Sar Aasyab Girls High School","ليسه نسوان سر آسياب","ليسه نسوان سر آسياب","Sar Aasyab","سر آسياب","سر آسياب","YES",4,4,"YES","YES","no change","Old",2286,86,30,0,16,0,0,19,21,2194,1194,1000,6,0,1200,1000,2200
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101091","Shah E Welayat Ma'ab Mosque","مسجد شاه ولايت ماب","مسجد شاه ولايت ماب","Afshar Darul Aman","افشار دارالامان","افشار دارالامان","YES",4,3,"YES","YES","no change","Old",2022,81,29,0,7,0,0,19,26,1920,1209,711,21,0,1222,719,1941
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101092","Qalla e Bakhtyar High School","لیسه قلعه بختیار","لیسه قلعه بختیار","Nawabad Qalla e Bakhtyar","نوآباد قلعه بختیار","نوآباد قلعه بختیار","YES",6,6,"YES","YES","no change","Relocated",3540,155,38,0,13,0,0,31,73,3377,2208,1169,8,0,2210,1175,3385
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101093","Tuberculosis Institute","انستيتوت توبرکلوز","انستيتوت توبرکلوز","Darulaman","دارالامان","دارالامان","YES",0,4,"NO","YES","no change","Old",1508,66,23,0,6,0,0,11,26,1441,737,704,1,0,737,705,1442
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101094","Finance and Accounting Institute (Mali wa Hesabi *","انستیتوت مالی و حسابی","انستیتوت مالی و حسابی","Darulaman","دارالامان","دارالامان","YES",4,6,"YES","YES","no change","Old",2076,89,25,0,17,0,0,19,28,1983,1408,575,4,0,1412,575,1987
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101095","Jafaria Mosque","مسجد جعفريه","مسجد جعفريه","Alauddin","علاوالدين","علاوالدين","YES",2,4,"YES","YES","no change","Old",2166,90,26,0,26,0,0,8,30,2076,1091,985,0,0,1091,985,2076
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101096","Mohammadia Mosque","مسجد محمديه","مسجد محمديه","Kart e seh(3)","کارته سه","کارته سه","YES",1,6,"YES","YES","no change","Old",3288,144,54,0,19,0,0,24,47,3135,2199,936,9,0,2207,937,3144
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101097","Abdul Ghani Mostaghni High School","ليسه عبدالغني مستغني","ليسه عبدالغني مستغني","Kart e seh(3)","کارته سه","کارته سه","YES",2,2,"YES","YES","no change","Old",1524,66,40,0,2,0,0,9,15,1456,1046,410,2,0,1048,410,1458
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101098","Markaz Nahia e Shashum (Nahia 6 Center)","مرکز ناحيه ششم","مرکز ناحيه ششم","Markaz Nahia e Shashum (Nahia 6 Center)","مرکز ناحيه ششم","مرکز ناحيه ششم","YES",NA,NA,"NO","NO","no change","Old",678,18,4,0,0,0,0,8,6,618,492,126,42,0,517,143,660
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101099","Resalat Madrassah","مدرسه رسالت","مدرسه رسالت","Qalla e Wazir","قلعه وزير","قلعه وزير","YES",6,6,"YES","YES","no change","Old",3516,129,37,0,24,0,0,23,45,3387,1756,1631,0,0,1756,1631,3387
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101100","Safed Mosque (White Mosque)","مسجد سفيد","مسجد سفيد","Qalla e Wazir","قلعه وزير","قلعه وزير","YES",8,8,"YES","YES","no change","Old",4662,134,15,0,14,0,0,33,72,4525,2201,2324,3,0,2203,2325,4528
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101101","Ahmadi Mosque","مسجد احمدي","مسجد احمدي","Dash hai Haji Hussain","داش هاي حاجي حسين","داش هاي حاجي حسين","YES",6,6,"YES","YES","no change","Old",5730,190,19,0,27,0,0,58,86,5540,3461,2079,0,0,3461,2079,5540
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101102","Wahdat Takya Khanahh","تکيه خانه وحدت","تکيه خانه وحدت","Pul e Wahdat","پل وحدت","پل وحدت","YES",5,4,"YES","YES","no change","Old",2688,96,43,0,7,0,0,12,34,2591,1516,1075,1,0,1516,1076,2592
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101103","Ummul Baneen High School","لیسه ام البنین","لیسه ام البنین","Qalla e Shahadah","قلعه شهاده","قلعه شهاده","YES",6,6,"YES","YES","no change","Old",3918,157,27,0,21,0,0,26,83,3761,2003,1758,0,0,2003,1758,3761
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101104","Jamia Al Islam Madrassah","مدرسه جامعۀ الاسلام","مدرسه جامعۀ الاسلام","Pul e Sukhta","پل سوخته","پل سوخته","YES",4,4,"YES","YES","no change","Old",1632,84,35,0,6,0,0,7,36,1547,717,830,1,0,717,831,1548
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101105","Wali Aser Jame Mosque","مسجد جامع ولی عصر","مسجد جامع ولی عصر","Markaz e Telegraph (Telegraph center)","مرکز تلگراف","مرکز تلگراف","YES",1,2,"YES","YES","no change","Relocated",2232,93,24,0,7,0,0,19,43,2139,1175,964,0,0,1175,964,2139
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101106","Mohammad Asef Mael High School","ليسه محمد آصف مايل","ليسه محمد آصف مايل","Qalla e Nazer","قلعه ناظر","قلعه ناظر","YES",4,6,"YES","YES","no change","Old",2154,95,36,0,27,0,0,12,20,2059,1314,745,0,0,1314,745,2059
"01","KABUL","0101","KABUL CITY","كابل","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","كابل ناحیه 06","YES","0101107","Khatemul Anbya Madrassah","مدرسه خاتم الانبيا","مدرسه خاتم الانبيا","Qalla e Nazer","قلعه ناظر","قلعه ناظر","YES",NA,NA,"NO","NO","no change","Relocated",1980,75,15,0,12,0,0,28,20,1905,1151,754,0,0,1151,754,1905
