pc_code_18,pc_code_14,site_2018,site_2014,matched,matched_by,center_status,dropped_from_14,code_change,merger,pc_name_eng_18,pc_name_dari_18,iec_2018_assessment_report_status,pc_name_eng_14,pc_name_dari_14,lat_14,lon_14,coord_14_18_discrepancy_in_meters
2112259,2112110,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Tashguzar School,مکتب تاشگذر,Old,Tashguzar School,مکتب تاشگذر,37.2021791500001,67.2100113700001,80.1879241424055
2112260,2112116,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Aranji Basheerli School,مکتب ارنجی بشیرلی,Relocated,Arenji Bashirli School,مکتب ارنجی بشیرلی,37.1662388500001,67.2463123200001,33.7003828345767
2112261,2112109,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Jeertan School,مکتب جیرتان,Old,Jirtan School,مکتب جیرتان,37.17481985,67.32541634,271.419429735297
2113262,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Sarcha Primary School,مکتب ابتدایه سرچاه,New,NA,NA,NA,NA,NA
2113263,2113099,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Naser Khesraw  Girls High School,لیسه اناث ناصر خسرو,Old,Nasir Khisraw Balkhi High School,لیسه اناث ناصر خسرو,37.2161268300001,67.4737983700001,6981.51567326506
2113264,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Tassesat Secondary School,مکتب متوسطه تاسیسات,New,NA,NA,NA,NA,NA
2113265,2113101,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Tuzlaq Secondary School,مکتب متوسطه تزلاق,Old,Tazlaq Secondary School,مکتب متوسطه تزلاق,37.2334540800002,67.5054935,18.0844308212052
2113266,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Aregh Ayaq Secondary School,مکتب متوسطه آریغ ایاق,New,NA,NA,NA,NA,NA
2113267,2113100,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Joi Jadeed Secondary School,مکنب متوسطه جوی جدید,Old,Joy Jadid Secondary School,مکنب متوسطه جوی جدید,37.20160712,67.60401657,0
2113268,2113104,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Qaran Toqi School,مکتب قرن توقی,Old,Toqi Qarn School,مکتب قرن توقی,37.19644513,67.63516925,1058.49301394108
2113269,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Kaldar District Center High School,لیسه مرکزی ولسوالی کلدار,Relocated,NA,NA,NA,NA,NA
2113270,2113105,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Bozaarekh Secondary School,مکتب متوسطه بوزآریخ,Old,Bozareekh Secondary School,مکتب متوسطه بوزآریخ,37.1952991600001,67.7200387000001,8.91920606432612
2113271,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Taza Areegh Jame Mosque,مسجدجامع تازه آریغ,Relocated,NA,NA,NA,NA,NA
2113272,2113103,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Kuhnah Kaldar village Secondary School,مکتب متوسطه قریه کهنه کلدار,Old,Kuhna Kaldar Village Secondary School,مکتب متوسطه قریه کهنه کلدار,37.1699276400001,67.7689135800001,637.300495616592
2114273,2114290,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Kushindah Bala School,مکتب کشنده بالا,Old,Kushenda Bala School,مکتب کشنده بالا,36.07968956,66.9007749800001,11532.1885505104
2114274,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Kushindah Bala Girls School,مکتب نسوان کشنده بالا,Relocated,NA,NA,NA,NA,NA
2114275,2114291,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Kushindah Payan School,مکتب کشنده پایان,Old,Kushenda Payan School,مکتب کشنده پایان,36.15308457,66.92153775,974.655688825716
2114276,2114302,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Qushum Sai Mosque,مسجد قوشمسای,Old,Qoshmsay Mosque,مسجد قوشمسای,35.95935469,66.9854654100001,15903.7615604683
2114277,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Markaz Ijtemai (Social Center),مر کزاجتماعی,New,NA,NA,NA,NA,NA
2114278,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Chashma e Lalmi Mosque,مسجدچشمه للمی,New,NA,NA,NA,NA,NA
2114279,2114287,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Aaq Kupruk School,مکتب آق کوپروک,Old,Aaq Koprok School,مکتب آق کوپروک,36.08030738,66.8368227700001,55.9433143166857
2114280,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Chashma Sawal School,مکتب چشمه سوال,New,NA,NA,NA,NA,NA
2114281,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Bam Pusht School,مکتب بام پشت,Relocated,NA,NA,NA,NA,NA
2114282,2114299,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Qaryah e Soukhtah School,مکتب قریه سوخته,Old,Qarya Sokhta School,مکتب قریه سوخته,36.02204931,66.8701087200001,12.3157691157966
2114283,2114288,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Sarab School,مکتب سراب,Old,Sarab School,مکتب سراب,36.0089868900001,66.91351874,50.379658976405
2114284,2114289,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Chakanah Payan School,مکتب چکانه پایان,Old,Chakana Payana School,مکتب چکانه پایان,36.1089611,66.9914595100001,6366.20261432581
2114285,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Qurbye SehDarakht School,مکتب قربای سه درخت,Relocated,NA,NA,NA,NA,NA
2114286,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Abi Hurairah School,مکتب ابی هریره,New,NA,NA,NA,NA,NA
2114287,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Khwajah Surkh School,مکتب خواجه سرخ,New,NA,NA,NA,NA,NA
2114288,2114293,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Tonj School,مکتب تونج,Old,Tonj School,مکتب تونج,35.89831577,66.8711759500001,709.74360458911406
2114289,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Pestah Mazar Mosque,مسجدپسته مزار,New,NA,NA,NA,NA,NA
2114290,2114297,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Karam Shahi Mosque,مسجد کرم شاهی,Old,Karam Shahee Mosque,مسجد کرم شاهی,35.9010186,66.98162128,404.085574712171
2114291,2114292,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Chakanah Bala School,مکتب چکانه بالا,Old,Chakana Bala School,مکتب چکانه بالا,36.1089258800001,66.9913923300001,16146.4096736825
2114292,2114295,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Wakhushk School,مکتب واخشک,Old,Qara Bay School,مکتب واخشک,35.7739084010001,66.959255843,1495.76663431921
2114293,2114294,YES,YES,YES,MANUAL,Existing Site,NO,YES,NA, Yarghan School,مکتب یرغان,Old,Yarghan School,مكتب يرغان,35.7708673600001,66.8880039100001,1926.67083579462
2114294,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Shiekh Sar Darah School,مکتب شیخ سردره,Relocated,NA,NA,NA,NA,NA
2115295,2115315,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Bayah School,مکتب بایه,Not Assessed,Baya School,مكتب بايه,35.76460253,66.79250229,0
2115296,2115318,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Khatimul Anbya High School,لیسه خاتم الانبیا,Old,Khatimul Anbiya High School,لیسه خاتم الانبیا,35.71117501,66.73298269,18.1863249991785
2115297,2115309,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Imam Hasan School,مکتب امام حسن,Old,Imam Hassan School,مکتب امام حسن,35.7376471260001,66.664744262,8.9978752936855
2115298,2115319,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Abu Zar Ghafari School,مکتب ابوذرغفاری,Old,Abu Zar Ghaffari School,مکتب ابوذرغفاری,35.7145904300001,66.61382963,20.8103043499013
2115299,2115310,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Khwajah Roshnayee School,مکتب خواجه روشنایی,Old,Khwaja Roshnaye School,مکتب خواجه روشنایی,35.7409022200001,66.62999539,66.4687723228452
2115300,2115307,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Bazar Kuhnah School,مکتب بازار کهنه,Old,Bazar Kuhna Mosque,مکتب بازار کهنه,35.79864902,66.65655685,20.9320190768281
2115301,2115306,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Bakhtgan Mosque,مسجد بخت گان,Old,Bakhtgaan Mosque,مسجد بخت گان,35.8195771700001,66.64924657,100.344860834505
2115302,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Imam Mahdi School,مکتب امام هادی,Relocated,NA,NA,NA,NA,NA
2115303,2115313,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Abdulgan Secondary School,مکتب متوسطه عبدالگان,Old,Abdaalgan Secondary School,مکتب متوسطه عبدالگان,35.8317105000001,66.73298013,18.7594934114712
2115304,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Mahal Mujtame Shura (Shura Gathering place),محل مجتمع شورا,Relocated,NA,NA,NA,NA,NA
2115305,2115311,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Chuqurak School,مکتب چقورک,Old,Chaqorak School,مکتب چقورک,35.90608225,66.80556436,7.89441210168667
2115306,2115316,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Kalan Balouch Mosque,مسجد کلان بلوچ,Old,Baloch Mosque,مسجد کلان بلوچ,36.0372160500001,66.7878697000001,6507.09086419168
2115307,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Rashkan Mosque,مسجدرشکان,New,NA,NA,NA,NA,NA
2115308,2115305,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Aylaqia Girls School,مکتب نسوان ایلاقیه,Old,Elaqya Girls School,مکتب نسوان ایلاقیه,35.9471487000001,66.67716121,349.581422313756
2115309,2115303,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Abul Qasim School,مکتب ابو القاسم,Old,Abul Qasim School,مکتب ابو القاسم,35.9595615900001,66.6941184600001,30.0836907568923
2115310,2115324,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Awmki Primary School,مکتب ابتدائیه اومکی,Old,Omaki Primary School,مکتب ابتدائیه اومکی,36.0309601000001,66.6365111000001,16.7967931214387
2115311,2115308,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Mir Hashim School,مکتب میرهاشم,Old,Mir Hashim School,مکتب میرهاشم,35.9772981100001,66.712397889,22.068289016487
2115312,2115304,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Khwajah Ahmad Sewi School,مکتب خواجه احمد سیوی,Old,Khwaja Ahmad Siwi School,مکتب خواجه احمد سیوی,35.9662066,66.7218485700001,626.388087235028
2115313,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Khwajah Ahmad Wali School,مکتب خواجه احمد ولی,New,NA,NA,NA,NA,NA
2115314,2115314,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,NO,NA, Pestah Balouch School,مکتب پسته بلوچ,Old,Pasta Baloch School,مکتب پسته بلوچ,36.0435290270001,66.7780959790001,1.35408854415465
2201001,2201002,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Minhajul Seraj High School,لیسه منهاج السراج,Old,Minhaj-u-Siraj High School,لیسه منهاج السراج,36.2082457700001,65.93867212,48.9563239354665
2201002,2201004,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Imam Yahya High School,لیسه امام یحیی,Old,Imam Yahya High School,لیسه امام یحیی,36.2148994800001,65.9493037000001,161.656544261955
2201003,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Asyabad Girls High School,لیسه نسوان آسیاباد,New,NA,NA,NA,NA,NA
2201004,2201003,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Rahmatabad High School,لیسه رحمت آباد,Old,Rahmat Abad High School,لیسه رحمت آباد,36.22578867,65.9343748800001,26.559404020004
2201005,2201001,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Jawzjan Girls High School,لیسه نسوان جوزجان,Old,Jowzjan Girls High School,لیسه نسوان جوزجان,36.22020241,65.9298864200001,18.6349091991658
2201006,2201005,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Alqani Jame Mosque,مسجد  جامع القانی,Old,Alqani Mosque,مسجد  جامع القانی,36.2193183800001,65.9195172300001,16.9569727871988
2201007,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Baghawi Ulya Boys High School,مکتب لیسه زکور بغاوی علیا,New,NA,NA,NA,NA,NA
2201008,2201029,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Lati village Mosque,مسجد قریه لتی,Not Assessed,Qarya Latee Mosque,مسجد قریه لتی,36.0548998100001,65.95950228,0
2201009,2201034,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, SehToot village Mosque,مسجدقریه سه توت,Not Assessed,Se Toot Village Mosque,مسجدقریه سه توت,36.03248143,66.03938707,0
2201010,2201030,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Alaf Safid Mosque,مسجد علف سفید,Not Assessed,Alaf Safid Mosque,مسجد علف سفید,35.9358426800001,66.06646713,0
2201011,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Laghman Secondary School,مکتب متوسطه لغمان,Not Assessed,NA,NA,NA,NA,NA
2201012,2201017,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Qalla e Soukhtah Primary School,مکتب ابتدائیه قلعه سوخته,Not Assessed,Qala-e-Sokhta Primary School,مکتب ابتدائیه قلعه سوخته,36.04439427,66.1091197000001,0
2201013,2201011,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Balghali Girls High School,لیسه نسوان بلغلی,Relocated,Adrang Secondary School,مکتب متوسطه آدرنگ,36.09333958,66.0690093100001,0
2201014,2201027,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Qashqari village School,مکتب قریه قشقری,Old,Qashqari Village School,مکتب قریه قشقری,36.1492099400001,66.0283413000001,216.869578574747
2201015,2201013,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Angoot Uzbakiah High School,لیسه انگوت ازبکیه,Old,Uzbekya Angot High School,لیسه انگوت ازبکیه,36.1879738100001,66.02667266,26.7855979531308
2201016,2201032,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Baghawi Sufla High School,لیسه بغاوی سفلی,Old,Baghawi Sufla High School,لیسه بغاوی سفلی,36.1683726700001,66.06207679,18.2676166976282
2201017,2201009,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Baghawi Uzbakyah Secondary School,مکتب متوسطه بغاوی اوزبیکیه,Old,Baghawi Uzbekya Secondary School,مکتب متوسطه بغاوی اوزبیکیه,36.1779877900001,66.07767318,86.3077340313178
2201018,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Sang Tawdah ha Madrassah,مدرسه سنگ توده ها,New,NA,NA,NA,NA,NA
2201019,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Neemdan Primary Madrassah,مدرسه ابتدائیه  نیمدان,Not Assessed,NA,NA,NA,NA,NA
2201020,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Khaksar Madrassah,مدرسه خاکسار,Not Assessed,NA,NA,NA,NA,NA
2201021,2201020,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Qadam Jai Madrassah,مدرسه قدم جای,Not Assessed,Qadam Jay Madrassa,مدرسه قدم جای,36.23309756,66.17719715,0
2201022,2201015,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Zaki Primary School,مکتب ابتدائیه ذاکر,Not Assessed,Zakir Primary School,مکتب ابتدائیه ذاکر,36.2389,66.2253,0
2201023,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Kuhanah Qeshalq Madrassah,مدرسه کهنه قشلاق,Not Assessed,NA,NA,NA,NA,NA
2201024,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Al Askar Primary Madrassah,مدرسه ابتدائیه العسکر,Not Assessed,NA,NA,NA,NA,NA
2201025,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Majar Madrassah,مدرسه مجر,Not Assessed,NA,NA,NA,NA,NA
2201026,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Khan Qudak Madrassah,مدرسه خان قودک,Not Assessed,NA,NA,NA,NA,NA
2201027,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Pestali Madrassah,مدرسه پستلی,Not Assessed,NA,NA,NA,NA,NA
2201028,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Kamar Tubeedah Primary School,مکتب ابتدائیه کمر تومبیده,Not Assessed,NA,NA,NA,NA,NA
2201029,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Ghajar Qaduq,غجر قدوق,Not Assessed,NA,NA,NA,NA,NA
2201030,2201026,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Had Bakhshi Primary School,مکتب ابتدائیه حد بخشی,Old,Had Badakhshi Primary School,مکتب ابتدائیه حد بخشی,36.4552150600001,65.8258507100001,51.8639918322713
2201031,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Gelah Jar Madrassah,مدرسه گله جار,Not Assessed,NA,NA,NA,NA,NA
2201032,2201021,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Sayed Abad High School,لیسه سید آباد,Old,Sayed Abad High School,لیسه سید آباد,36.36853045,65.85593587,76.3318130075698
2201033,2201031,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Khanqah Malaki Mosque,مسجد خانقاه ملکی,Old,Khanqah Mulki Mosque,مسجد خانقاه ملکی,36.3315475600001,65.8627683200001,12.5062815150748
2201034,2201010,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Qush Tepah High School,لیسه قوش تپه,Old,Qosh Tapa High School,لیسه قوش تپه,36.34297924,65.8913949500001,26.8288089540305
2201035,2201007,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Shah Chinar High School,لیسه شاه چنار,Old,Shah Chinar High School,لیسه شاه چنار,36.3050888600001,65.9327163100001,7.09792044135086
2201036,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA, Chahar Bagh Girls High School,لیسه نسوان چهارباغ,New,NA,NA,NA,NA,NA
2201037,2201006,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Qaragho High School,لیسه قراغو,Old,Qaragho High School,لیسه قراغو,36.2596235600001,65.8952717400001,58.8414189452948
2201038,2201008,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA, Korak Uzbakyah Secondary School,مکتب متوسطه کورک اوزبیکیه,Old,Korak Uzbekya Secondary School,مکتب متوسطه کورک اوزبیکیه,36.28150717,65.87225272,70.0763195720706
2202039,2202057,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA, Mirza Awlang Secondary School,مکتب متوسطه میرزا ولنگ,Not Assessed,Mirza Walang Secondary School,مکتب متوسطه میرزا ولنگ,35.99268518,65.79474113,0
