"province_code","province_name_eng","district_sub_code","district_or_subdivision_name_eng","pc_code","pc_name_eng","pc_name_dari","planned_18","prelim_results_18","prelim_votes_18","final_results_18","final_votes_18","missing_vr_19","new_vr_19","vr_prelim_total_18","vr_final_total_18","vr_male_18","vr_fem_18","vr_kuchi_18","vr_sikh_18","vr_prelim_total_19","vr_male_19","vr_fem_19","vr_kuchi_19","vr_sikh_19","vr_total_change","vr_total_pct_change","vr_male_change","vr_male_pct_change","vr_fem_change","vr_fem_pct_change","vr_kuchi_change","vr_kuchi_pct_change","vr_sikh_change","vr_sikh_pct_change"
"01","Kabul","0101-05","KABUL CITY NAHIA 05","0101087","Hazrat Mohammad (pbuh) Mosque","مسجد حضرت محمد ص","YES","YES",1092,"NO",0,"OK","NO CHANGE",3486,3307,2151,1012,144,0,3330,2168,1017,145,0,23,0.00695494405805866,17,0.00790330079033008,5,0.00494071146245059,1,0.00694444444444444,0,NA
"01","Kabul","0101-05","KABUL CITY NAHIA 05","0101088","Qalla e Kashif High School","ليسه قلعه کاشف","YES","YES",2441,"YES",1278,"OK","NO CHANGE",8610,8241,5698,1700,843,0,8294,5747,1704,843,0,53,0.00643125834243417,49,0.0085995085995086,4,0.00235294117647059,0,0,0,NA
"01","Kabul","0101-05","KABUL CITY NAHIA 05","0101089","Shaheed Mosque","مسجد شهيد","YES","YES",1024,"YES",274,"OK","NO CHANGE",2964,2864,2246,576,42,0,2885,2265,578,42,0,21,0.00733240223463687,19,0.00845948352626892,2,0.00347222222222222,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101090","Sar Aasyab Girls High School","ليسه نسوان سر آسياب","YES","YES",1578,"YES",446,"OK","NO CHANGE",2286,2200,1194,1000,6,0,2211,1204,1001,6,0,11,0.005,10,0.00837520938023451,1,0.001,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101091","Shah E Welayat Ma'ab Mosque","مسجد شاه ولايت ماب","YES","YES",727,"YES",626,"OK","NO CHANGE",2022,1941,1209,711,21,0,1946,1210,714,21,1,5,0.00257599175682638,1,0.000827129859387924,3,0.00421940928270042,0,0,1,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101092","Qalla e Bakhtyar High School","لیسه قلعه بختیار","YES","YES",1976,"YES",1053,"OK","NO CHANGE",3540,3385,2208,1169,8,0,3400,2218,1174,8,0,15,0.00443131462333826,10,0.00452898550724638,5,0.00427715996578272,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101093","Tuberculosis Institute","انستيتوت توبرکلوز","YES","NO",0,"YES",728,"OK","NO CHANGE",1508,1442,737,704,1,0,1440,735,704,1,0,-2,-0.0013869625520111,-2,-0.00271370420624152,0,0,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101094","Finance and Accounting Institute (Mali wa Hesabi *","انستیتوت مالی و حسابی","YES","YES",1116,"YES",818,"OK","NO CHANGE",2076,1987,1408,575,4,0,1985,1406,575,4,0,-2,-0.00100654252642174,-2,-0.00142045454545455,0,0,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101095","Jafaria Mosque","مسجد جعفريه","YES","YES",822,"YES",822,"OK","NO CHANGE",2166,2076,1091,985,0,0,2080,1095,985,0,0,4,0.00192678227360308,4,0.00366636113657195,0,0,0,NA,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101096","Mohammadia Mosque","مسجد محمديه","YES","YES",671,"YES",1069,"OK","NO CHANGE",3288,3144,2199,936,9,0,3153,2206,938,9,0,9,0.00286259541984733,7,0.00318326512050932,2,0.00213675213675214,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101097","Abdul Ghani Mostaghni High School","ليسه عبدالغني مستغني","YES","YES",585,"YES",561,"OK","NO CHANGE",1524,1458,1046,410,2,0,1462,1049,411,2,0,4,0.00274348422496571,3,0.00286806883365201,1,0.0024390243902439,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101098","Markaz Nahia e Shashum (Nahia 6 Center)","مرکز ناحيه ششم","YES","NO",NA,"NO",NA,"OK","NO CHANGE",678,660,492,126,42,0,663,491,127,43,2,3,0.00454545454545455,-1,-0.00203252032520325,1,0.00793650793650794,1,0.0238095238095238,2,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101099","Resalat Madrassah","مدرسه رسالت","YES","YES",2020,"YES",917,"OK","NO CHANGE",3516,3387,1756,1631,0,0,3388,1758,1629,0,1,1,0.000295246530853262,2,0.00113895216400911,-2,-0.00122624156958921,0,NA,1,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101100","Safed Mosque (White Mosque)","مسجد سفيد","YES","YES",3099,"YES",1611,"OK","NO CHANGE",4662,4528,2201,2324,3,0,4540,2207,2326,3,4,12,0.00265017667844523,6,0.00272603362108133,2,0.000860585197934596,0,0,4,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101101","Ahmadi Mosque","مسجد احمدي","YES","YES",2965,"YES",1336,"OK","NO CHANGE",5730,5540,3461,2079,0,0,5538,3457,2080,0,1,-2,-0.00036101083032491,-4,-0.00115573533660792,1,0.000481000481000481,0,NA,1,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101102","Wahdat Takya Khanahh","تکيه خانه وحدت","YES","YES",1769,"YES",491,"OK","NO CHANGE",2688,2592,1516,1075,1,0,2592,1514,1076,1,1,0,0,-2,-0.00131926121372032,1,0.000930232558139535,0,0,1,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101103","Ummul Baneen High School","لیسه ام البنین","YES","YES",2410,"YES",1115,"OK","NO CHANGE",3918,3761,2003,1758,0,0,3761,2003,1758,0,0,0,0,0,0,0,0,0,NA,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101104","Jamia Al Islam Madrassah","مدرسه جامعۀ الاسلام","YES","YES",1122,"YES",820,"OK","NO CHANGE",1632,1548,717,830,1,0,1546,715,830,1,0,-2,-0.00129198966408269,-2,-0.00278940027894003,0,0,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101105","Wali Aser Jame Mosque","مسجد جامع ولی عصر","YES","YES",740,"YES",622,"OK","NO CHANGE",2232,2139,1175,964,0,0,2144,1180,964,0,0,5,0.00233754090696587,5,0.00425531914893617,0,0,0,NA,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101106","Mohammad Asef Mael High School","ليسه محمد آصف مايل","YES","YES",1336,"YES",850,"OK","NO CHANGE",2154,2059,1314,745,0,0,2060,1316,743,0,1,1,0.000485672656629432,2,0.0015220700152207,-2,-0.00268456375838926,0,NA,1,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101107","Khatemul Anbya Madrassah","مدرسه خاتم الانبيا","YES","NO",NA,"NO",NA,"OK","NO CHANGE",1980,1905,1151,754,0,0,1907,1153,754,0,0,2,0.0010498687664042,2,0.00173761946133797,0,0,0,NA,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101108","Gul Khana Secondary School","مکتب متوسطه گلخانه","YES","NO",0,"YES",412,"OK","NO CHANGE",3504,3259,1783,1476,0,0,3259,1785,1474,0,0,0,0,2,0.00112170499158721,-2,-0.0013550135501355,0,NA,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101109","Hazrat e Rasoul Mosque","مسجد حضرت رسول","YES","YES",944,"YES",479,"OK","NO CHANGE",1266,1220,592,627,1,0,1222,596,625,1,0,2,0.00163934426229508,4,0.00675675675675676,-2,-0.00318979266347687,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101110","Nabi Akram Mosque","مسجد نبی اکرم","YES","YES",2907,"YES",804,"OK","NO CHANGE",3714,3634,2340,1289,5,0,3644,2347,1290,5,2,10,0.00275178866263071,7,0.00299145299145299,1,0.000775795190069822,0,0,2,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101111","Qayem Aale Mohammad Mosque","مسجد قايم آل محمد","YES","NO",0,"YES",471,"OK","NO CHANGE",3396,3211,1676,1535,0,0,3220,1686,1534,0,0,9,0.00280286515104329,10,0.00596658711217184,-1,-0.000651465798045603,0,NA,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101112","Sarwar e Kainat Mosque","مسجد سرور کائنات","YES","YES",1037,"YES",635,"OK","NO CHANGE",1890,1820,1081,735,4,0,1816,1077,734,4,1,-4,-0.0021978021978022,-4,-0.00370027752081406,-1,-0.00136054421768707,0,0,1,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101113","Chahar Qalla High School","ليسه چهار قلعه","YES","YES",2201,"YES",1473,"OK","NO CHANGE",4440,4317,2732,1585,0,0,3830,2735,1095,0,0,-487,-0.112809821635395,3,0.00109809663250366,-490,-0.309148264984227,0,NA,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101114","Baqer ul Uloom Madrassah","مدرسه باقرالعلوم","YES","YES",2050,"YES",1287,"OK","NO CHANGE",3184,3066,2399,666,1,0,3060,2394,665,1,0,-6,-0.00195694716242661,-5,-0.00208420175072947,-1,-0.0015015015015015,0,0,0,NA
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101115","Salman e Farsi Mosque","مسجد سلمان فارسي","YES","YES",2291,"YES",1454,"OK","NO CHANGE",5082,4910,2191,2714,5,0,4917,2194,2717,5,1,7,0.00142566191446029,3,0.00136923779096303,3,0.00110537951363301,0,0,1,Inf
"01","Kabul","0101-06","KABUL CITY NAHIA 06","0101116","Safiullah Afzali High School","لیسه صفی الله افضلی","YES","YES",878,"NO",0,"OK","NO CHANGE",1448,1370,926,394,50,0,1371,926,395,50,0,1,0.00072992700729927,0,0,1,0.00253807106598985,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101117","Lais Bin e Qais Mosque","مسجد لیث بن قیس","YES","YES",252,"NO",0,"OK","NO CHANGE",444,417,290,127,0,0,416,289,127,0,0,-1,-0.00239808153477218,-1,-0.00344827586206897,0,0,0,NA,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101118","Family Haee Reeshkhor High School","ليسه فاميلي هاي ريش خور","YES","YES",2294,"YES",1222,"OK","NO CHANGE",3882,3683,2206,1476,1,0,3697,2218,1477,1,1,14,0.00380124898180831,12,0.00543970988213962,1,0.000677506775067751,0,0,1,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101119","Qalla e Fatoh Ahmadia Mosque","مسجد احمدیه قلعه فتوح","YES","YES",1277,"YES",451,"OK","NO CHANGE",2574,2506,1605,888,13,0,2484,1582,888,13,1,-22,-0.00877893056664006,-23,-0.0143302180685358,0,0,0,0,1,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101120","Ghazi Abdullah High School","ليسه غازي عبدالله","YES","YES",1185,"YES",852,"OK","NO CHANGE",2220,2131,1503,627,1,0,2127,1498,628,1,0,-4,-0.00187705302674801,-5,-0.00332667997338656,1,0.00159489633173844,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101121","Ibrahim Khalil Jame Mosque","مسجد جامع ابراهیم خلیل","YES","YES",2752,"YES",1896,"OK","NO CHANGE",5532,5286,3584,1686,16,0,5296,3593,1687,16,0,10,0.00189178963299281,9,0.00251116071428571,1,0.000593119810201661,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101122","Chehlsutoon Girls High School","ليسه نسوان چهلستون","YES","YES",1316,"YES",796,"OK","NO CHANGE",3234,3157,1860,1287,10,0,3132,1857,1265,10,0,-25,-0.00791891035793475,-3,-0.00161290322580645,-22,-0.0170940170940171,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101123","Eidgah Mosque","مسجد عيد گاه","YES","YES",1031,"YES",760,"OK","NO CHANGE",2076,2030,1465,533,32,0,2030,1464,533,32,1,0,0,-1,-0.00068259385665529,0,0,0,0,1,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101124","Ghazi Ade Girls High School","ليسه نسوان غازي ادي","YES","YES",1737,"YES",938,"OK","NO CHANGE",3708,3592,2303,1289,0,0,3603,2311,1292,0,0,11,0.00306236080178174,8,0.00347372991749891,3,0.00232738557020946,0,NA,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101125","Technical Institute","انستیتوت تخنيکي","YES","YES",1313,"YES",979,"OK","NO CHANGE",2809,2674,2093,568,13,0,2688,2107,568,13,0,14,0.00523560209424084,14,0.00668896321070234,0,0,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101126","Omara Khan High School","ليسه عمرا خان","YES","YES",1401,"YES",780,"OK","NO CHANGE",2676,2547,1718,828,1,0,2555,1727,827,1,0,8,0.00314095013741657,9,0.00523864959254948,-1,-0.00120772946859903,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101127","Hazarat E Nabawi Mosque","مسجد حضرت نبوي","YES","YES",2391,"YES",1404,"OK","NO CHANGE",3017,2913,2018,893,2,0,2910,2015,893,2,0,-3,-0.00102986611740474,-3,-0.00148662041625372,0,0,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101128","Aaqa Ali Shams High Shool","لیسه عالی آقا علی شمس","YES","YES",2389,"YES",1478,"OK","NO CHANGE",4998,4876,2893,1982,1,0,4882,2901,1980,1,0,6,0.00123051681706317,8,0.00276529554096094,-2,-0.00100908173562059,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101129","Sultan Razia Girls High School","ليسه نسوان سلطان راضيه","YES","YES",2192,"YES",1158,"OK","NO CHANGE",4032,3920,2013,1902,4,1,3925,2018,1902,4,1,5,0.00127551020408163,5,0.00248385494287134,0,0,0,0,0,0
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101130","Aemeni Girls High School","ليسه نسوان ايميني","YES","YES",1062,"YES",622,"OK","NO CHANGE",2280,2237,1303,933,1,0,2236,1303,932,1,0,-1,-0.000447027268663388,0,0,-1,-0.00107181136120043,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101131","Khushal Khan High School","ليسه خوشحال خان","YES","YES",793,"YES",447,"OK","NO CHANGE",2130,2020,1718,300,2,0,2024,1720,302,2,0,4,0.00198019801980198,2,0.00116414435389988,2,0.00666666666666667,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101132","Guzargah Girls Secondary School","مکتب متوسطه نسوان گذرگاه","YES","YES",1371,"YES",921,"OK","NO CHANGE",2850,2717,1722,989,6,0,2735,1739,989,6,1,18,0.00662495399337505,17,0.00987224157955865,0,0,0,0,1,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101133","Guzargah Girls High School","ليسه نسوان گذرگاه","YES","YES",248,"YES",145,"OK","NO CHANGE",516,482,298,184,0,0,484,300,184,0,0,2,0.004149377593361,2,0.00671140939597315,0,0,0,NA,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101134","Habibia Girls High School","لیسه حبیبیه","YES","YES",2399,"YES",1710,"OK","NO CHANGE",4434,4275,3454,809,12,0,4288,3465,811,12,0,13,0.00304093567251462,11,0.00318471337579618,2,0.00247218788627936,0,0,0,NA
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101135","Ayub Khan Mosque","مسجد ايوب خان","YES","YES",791,"YES",237,"OK","NO CHANGE",1500,1417,938,457,22,0,1430,946,460,23,1,13,0.00917431192660551,8,0.00852878464818763,3,0.00656455142231947,1,0.0454545454545455,1,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101136","Sardar e Kabuli Girls High School","لیسه نسوان سردار کابلی","YES","YES",3097,"YES",1630,"OK","NO CHANGE",7488,7232,3876,3351,5,0,7233,3876,3351,5,1,1,0.000138274336283186,0,0,0,0,0,0,1,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101137","Mohammadia Mosque","مسجد محمدیه","YES","YES",1035,"YES",620,"OK","NO CHANGE",1722,1650,969,680,1,0,1652,970,679,1,2,2,0.00121212121212121,1,0.00103199174406605,-1,-0.00147058823529412,0,0,2,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101138","Ataullah Faizani Secondary School","مکتب متوسطه عطاالله فیضانی","YES","YES",869,"YES",342,"OK","NO CHANGE",1457,1394,794,599,1,0,1402,802,598,1,1,8,0.00573888091822095,8,0.0100755667506297,-1,-0.00166944908180301,0,0,1,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101139","Deh Dana Girls High School","ليسه نسوان ده دانا","YES","YES",1988,"YES",974,"OK","NO CHANGE",4931,4778,2864,1909,5,0,4785,2871,1908,5,1,7,0.00146504813729594,7,0.00244413407821229,-1,-0.000523834468308015,0,0,1,Inf
"01","Kabul","0101-07","KABUL CITY NAHIA 07","0101140","Mehrabuddin High School","لیسه محراب الدین","YES","YES",2561,"NO",0,"OK","NO CHANGE",5622,5527,3851,1661,15,0,5530,3855,1660,15,0,3,0.000542789940293107,4,0.00103869124902623,-1,-0.000602046959662854,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101141","Abdul Rahman e Pazhwak High School","لیسه عبدالرحمن پژواک","YES","YES",1323,"YES",1624,"OK","NO CHANGE",5999,5783,3984,1698,101,0,5788,3986,1699,101,2,5,0.000864603147155456,2,0.000502008032128514,1,0.000588928150765607,0,0,2,Inf
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101142","Zabihullah Esmati High School","لیسه ذبیح الله عصمتی","YES","YES",1868,"YES",1299,"OK","NO CHANGE",3210,3089,1946,1085,58,0,3098,1955,1085,58,0,9,0.00291356426027841,9,0.00462487153134635,0,0,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101143","Hazrat Bilal Mosque","مسجد حضرت بلال","YES","YES",555,"YES",784,"YES","NO CHANGE",1770,1691,994,527,170,0,NA,NA,NA,NA,NA,-1691,-1,-994,-1,-527,-1,-170,-1,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101144","Zakhil wa Mohmand Mosque","مسجد زاخیل و مهمند","YES","YES",1691,"YES",1479,"OK","NO CHANGE",3599,3471,2026,988,457,0,3483,2029,993,458,3,12,0.00345721694036301,3,0.00148075024679171,5,0.00506072874493927,1,0.00218818380743982,3,Inf
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101145","Huzoor Hazrat Nabi Mosque","مسجد حضور حضرت نبی","YES","YES",1149,"YES",728,"OK","NO CHANGE",3000,2907,2317,579,11,0,2876,2283,582,11,0,-31,-0.0106639146886825,-34,-0.0146741476046612,3,0.00518134715025907,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101146","Hazarat Bilal Mosque","مسجد حضرت بلال","YES","YES",709,"YES",555,"OK","NO CHANGE",1500,1400,749,411,239,1,3090,1742,936,410,2,1690,1.20714285714286,993,1.32576769025367,525,1.27737226277372,171,0.715481171548117,1,1
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101147","Omer Farooq Mosque","مسجد عمر فاروق","YES","NO",0,"YES",96,"OK","NO CHANGE",1601,1482,1049,394,39,0,1531,1098,394,39,0,49,0.0330634278002699,49,0.0467111534795043,0,0,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101148","Ahmadi Mosque","مسجد احمدي","YES","YES",1980,"YES",976,"OK","NO CHANGE",4199,4043,2874,1141,28,0,4054,2882,1144,28,0,11,0.0027207519168934,8,0.00278357689631176,3,0.00262927256792287,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101149","Ghaws Azam Dastagir Mosque","مسجد غوث اعظم دستگير","YES","YES",436,"YES",396,"OK","NO CHANGE",1794,1719,1141,564,14,0,2285,1716,546,23,0,566,0.329261198371146,575,0.503943908851884,-18,-0.0319148936170213,9,0.642857142857143,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101150","Abdul Qader Jailani Mosque","مسجد عبد القادر جیلانی","YES","YES",797,"YES",278,"OK","NO CHANGE",3330,3184,2275,889,20,0,2628,1728,889,11,0,-556,-0.174623115577889,-547,-0.24043956043956,0,0,-9,-0.45,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101151","Sayed Noor Mohammad Shah Mohamadia Mosque","مسجد محمدیه سیدنورمحمد شاه","YES","YES",2634,"YES",472,"OK","NO CHANGE",5999,5787,4570,1153,64,0,5793,4579,1150,64,0,6,0.00103680663556247,9,0.00196936542669584,-3,-0.002601908065915,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101152","Totya High School","لیسه توتیا","YES","YES",1341,"YES",855,"OK","NO CHANGE",3426,3330,1742,1584,4,0,3342,1752,1585,4,1,12,0.0036036036036036,10,0.00574052812858783,1,0.000631313131313131,0,0,1,Inf
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101153","Sayed Noor Mohammad Shah Mena Girls High School","لیسه نسوان سید نورمحمد شاه مینه","YES","YES",1901,"YES",1183,"OK","NO CHANGE",3336,2973,1982,878,113,0,2983,1989,880,114,0,10,0.00336360578540195,7,0.00353178607467205,2,0.00227790432801822,1,0.00884955752212389,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101154","Rahman Mena Girls High School","ليسه نسوان رحمن مينه","YES","YES",3322,"YES",2221,"OK","NO CHANGE",7313,7116,4446,2635,35,0,7123,4453,2635,35,0,7,0.000983698707138842,7,0.00157444894287,0,0,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101155","Sayed Noor Mohammad Shah Mena Boys High School","لیسه ذکور سید نورمحمد شاه مینه","YES","YES",1145,"YES",914,"OK","NO CHANGE",2723,2601,1606,933,62,0,2605,1609,934,62,0,4,0.00153787004998078,3,0.00186799501867995,1,0.00107181136120043,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101156","Ranga Mosque","مسجد رنگه","YES","YES",358,"YES",358,"OK","NO CHANGE",2286,2195,1685,506,4,0,2200,1689,507,4,0,5,0.00227790432801822,4,0.00237388724035608,1,0.00197628458498024,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101157","Abdul Hai Habibi High School","ليسه عبدالحي حبيبي","YES","YES",1915,"YES",847,"OK","NO CHANGE",4374,4283,2889,1340,53,1,4292,2896,1341,54,1,9,0.00210133084286715,7,0.00242298373139495,1,0.000746268656716418,1,0.0188679245283019,0,0
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101158","Abubakar Sedique Mosque","مسجد ابوبکر صدیق","YES","YES",0,"NO",0,"OK","NO CHANGE",2565,2305,1570,724,10,1,2308,1574,723,10,1,3,0.00130151843817787,4,0.00254777070063694,-1,-0.00138121546961326,0,0,0,0
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101159","Usman Ghani Mosque","مسجد عثمان غنی","YES","YES",2245,"YES",1208,"OK","NO CHANGE",2978,2862,1994,863,5,0,2875,2005,864,5,1,13,0.00454227812718379,11,0.00551654964894684,1,0.00115874855156431,0,0,1,Inf
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101160","Shah Pacha Mosque","مسجد شاه  پاچا","YES","YES",0,"YES",1498,"OK","NO CHANGE",1260,1144,743,391,10,0,1145,742,393,10,0,1,0.000874125874125874,-1,-0.00134589502018843,2,0.0051150895140665,0,0,0,NA
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101161","Sarak e Awal Mosque","مسجد سرک اول","YES","YES",2103,"YES",758,"OK","NO CHANGE",3324,3132,2097,1027,8,0,3141,2100,1031,8,2,9,0.0028735632183908,3,0.00143061516452074,4,0.00389483933787731,0,0,2,Inf
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101162","Shahrak e Telayee Mosque","مسجد جامع شهرک طلائی","YES","YES",1481,"YES",1124,"OK","NO CHANGE",1799,1758,1170,580,8,0,1758,1169,578,8,3,0,0,-1,-0.000854700854700855,-2,-0.00344827586206897,0,0,3,Inf
"01","Kabul","0101-08","KABUL CITY NAHIA 08","0101163","Shaheed Abdul Sabour Fareed School","مکتب شهید عبدالصبورفرید","YES","YES",773,"YES",535,"OK","NO CHANGE",1794,1724,1088,635,1,0,1732,1093,638,1,0,8,0.00464037122969838,5,0.00459558823529412,3,0.0047244094488189,0,0,0,NA
